ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC,VG_avg,VG_max,VG_sum,CompilationUnit,bug
0,5,18,40,11.375,46,91,1.625,5,13,2,2,2,0,8,8,8,1,1,1,1,0,0,0,2.125,5,17,123,4,12,32,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,1,0
0,3.2,8,16,10.8,25,54,2.2,4,11,6,6,6,0,5,5,5,1,0,0,0,0,0,0,1,3,5,78,3,6,15,1,0
1,2.166666667,5,13,3.666666667,8,22,1.333333333,2,8,4,4,4,0,6,6,6,1,0,0,0,0,0,0,1,2,6,48,2,3,12,1,0
0,1,3,4,5,13,20,1.75,4,7,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.75,3,3,32,1.75,4,7,1,0
0,1.7,8,17,5.6,26,56,1.4,4,14,7,7,7,0,10,10,10,1,1,1,1,0,0,0,0.3,1,3,88,2.4,9,24,1,0
0,1.828571429,7,64,3.457142857,16,121,1.257142857,2,44,4.333333333,7,13,0,11.66666667,15,35,1,0.333333333,1,1,0,0,0,0.657142857,1,23,228,2,7,70,1,0
2,2.292682927,21,94,8.512195122,54,349,1.365853659,3,56,7.666666667,23,23,0,13.66666667,36,41,1,3.333333333,10,10,0,0,0,1.024390244,4,42,448,3.56097561,28,146,1,0
0,4.7,14,47,9.5,22,95,1.8,4,18,7,7,7,0,10,10,10,1,0,0,0,0,0,0,0.7,1,7,135,3.2,8,32,1,0
0,3,8,12,6,14,24,2,3,8,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1.75,3,7,35,3.75,6,15,1,0
0,2.88,9,72,6.08,20,152,1.72,3,43,11,11,11,0,25,25,25,1,0,0,0,0,0,0,0.76,3,19,223,2.56,7,64,1,0
1,2.214285714,32,62,3.714285714,54,104,1.071428571,3,30,3.5,7,7,0,14,27,28,1,0.5,1,1,0,0,0,1.357142857,5,38,190,1.321428571,5,37,1,0
0,1.642857143,15,23,4.5,27,63,1.285714286,3,18,2.5,4,5,0,7,12,14,1,0,0,0,0,0,0,0.285714286,2,4,103,2.071428571,9,29,1,0
0,3.222222222,30,145,7.466666667,79,336,1.777777778,6,80,3.285714286,15,23,0,6.428571429,21,45,1,0,0,0,0,0,0,0.555555556,4,25,472,2.911111111,27,131,1,0
0,1.285714286,5,9,1.571428571,6,11,1,1,7,0.5,1,1,0,3.5,6,7,1,0,0,0,0,0,0,1.428571429,3,10,31,1,1,7,1,0
0,2,17,48,5.208333333,27,125,1.208333333,4,29,4,8,16,0,6,11,24,1,0,0,0,0,0,0,0.958333333,4,23,205,2.791666667,10,67,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,1,0
0,0,0,0,0.333333333,1,2,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,1,5,6,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0.625,2,5,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,4,6,8,5,0,0,0,1,0
0,0,0,0,0.133333333,1,2,0,0,0,0,0,0,1,15,15,15,0,0,0,0,0,0,0,0.866666667,2,13,22,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,6,6,6,1,4,4,4,0,0,0,0,0,0,0,0.75,1,3,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.25,1,1,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,2,4,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,2,4,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,12,12,12,0,0,0,1,1,2,17,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0
0,0,0,0,0.243902439,3,10,0,0,0,0,0,0,1,41,41,41,0,0,0,0,0,0,0,0.951219512,4,39,48,0,0,0,1,0
0,0,0,0,0.125,1,1,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0.625,1,5,13,0,0,0,1,0
0,0,0,0,0.111111111,1,1,0,0,0,1,1,1,1,9,9,9,0,0,0,0,0,0,0,1.333333333,3,12,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0.875,1,7,11,0,0,0,1,0
0,0,0,0,0.333333333,1,1,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.666666667,1,2,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,0,0,0,0,0,0,0,0.9,1,9,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,0,0,0,0,0,0,0,0.2,1,2,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,2,3,5,0,0,0,1,0
0,0,0,0,0.5,1,1,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,4,0,0,0,1,0
0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,1,0
0,1.583333333,6,19,3.166666667,10,38,1.333333333,3,16,7,7,7,0,12,12,12,1,0,0,0,0,0,0,0.75,1,9,79,1.666666667,5,20,1,0
0,0,0,0,1.4,3,7,1,1,5,3,3,3,0,5,5,5,1,0,0,0,0,0,0,0.6,3,3,23,1,1,5,1,0
1,2.8,8,70,4.24,12,106,1.48,3,37,2,3,6,0,8.333333333,17,25,1,0,0,0,0,0,0,0.8,2,20,181,1.96,4,49,1,0
1,3,5,18,4.833333333,8,29,1.666666667,3,10,2,2,2,0,4,4,4,1,0,0,0,2,2,2,2,4,12,55,1.833333333,3,11,1,0
0,0.625,2,5,2.375,6,19,1,1,8,3,3,3,0,8,8,8,1,0,0,0,0,0,0,0.875,3,7,43,1.625,3,13,1,0
0,0,0,0,1.714285714,6,12,1,1,7,6,6,6,0,7,7,7,1,0,0,0,0,0,0,0.857142857,6,6,35,1,1,7,1,0
0,2.685714286,27,94,7.142857143,85,250,1.428571429,5,50,4,4,8,0,17,28,34,1,0,0,0,0.5,1,1,0.771428571,3,27,338,2.571428571,18,90,1,0
0,0.75,5,9,4.333333333,19,52,1.5,3,18,3,3,3,0,11,11,11,1,1,1,1,1,1,1,0.5,3,6,83,2.416666667,10,29,1,0
5,3.861788618,33,950,8.402439024,64,2067,1.788617886,6,440,4.466666667,47,67,0,16.4,175,246,1,0.6,8,9,0,0,0,0.967479675,8,238,2611,3.264227642,20,803,1,0
5,4.066666667,25,61,12.26666667,68,184,2.133333333,5,32,8,8,8,0,15,15,15,1,1,1,1,0,0,0,0.733333333,2,11,232,2.933333333,9,44,1,0
1,4.111111111,10,37,12.22222222,32,110,2.666666667,6,24,4,8,8,0,4.5,7,9,1,0,0,0,0,0,0,0.777777778,2,7,153,3.888888889,9,35,1,0
0,0.625,4,5,3,12,24,1.125,2,9,8,8,8,0,8,8,8,1,0,0,0,0,0,0,1.75,8,14,56,1.25,2,10,1,0
7,7.96875,36,255,16.84375,75,539,2.1875,5,70,10,20,20,0,16,30,32,1,0,0,0,0,0,0,0.875,4,28,658,5.34375,25,171,1,0
2,2.364485981,15,253,5.728971963,31,613,1.514018692,5,162,7.4,28,37,0,21.4,71,107,1,2.4,7,12,0,0,0,1.037383178,4,111,912,2.476635514,13,265,1,0
0,2.366666667,5,71,4.866666667,14,146,1.266666667,3,38,2,2,2,0,30,30,30,1,0,0,0,0,0,0,1,2,30,224,2.2,4,66,1,0
0,0.833333333,4,5,3,8,18,1.166666667,2,7,3,3,3,0,6,6,6,1,0,0,0,0,0,0,1,3,6,38,1.666666667,4,10,1,0
5,6.533333333,27,196,11.33333333,45,340,1.933333333,6,58,10.5,15,21,0,15,29,30,1,0,0,0,0,0,0,0.766666667,2,23,446,3.4,16,102,1,0
0,0.666666667,2,2,3.333333333,7,10,1.333333333,2,4,3,3,3,0,3,3,3,1,0,0,0,0,0,0,1.666666667,3,5,23,2.333333333,5,7,1,0
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,7,1,1,1,1,0
0,0,0,0,0.166666667,1,1,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,0.333333333,1,2,12,0,0,0,1,0
0,0,0,0,0.25,1,1,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,1.25,3,5,8,0,0,0,1,0
0,0,0,0,0.5,1,2,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,2.5,4,10,10,0,0,0,1,0
0,0,0,0,2,6,6,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1.333333333,2,4,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,5,5,5,0,0,0,0.4,1,2,14,0,0,0,1,0
0,0,0,0,0.5,1,1,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,0.666666667,2,4,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.25,1,1,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2.5,3,5,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,3,4,6,0,0,0,1,0
0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,1,0
1,2.166666667,5,13,3.666666667,8,22,1.333333333,2,8,4,4,4,0,6,6,6,1,0,0,0,0,0,0,1,2,6,48,2,3,12,1,0
0,2.675,13,107,5.25,22,210,1.725,6,69,2.8,9,14,0,8,25,40,1,0.2,1,1,0,0,0,1.05,3,42,334,2.225,9,89,1,0
0,0.666666667,2,4,1,2,6,1,1,6,2,2,2,0,6,6,6,1,0,0,0,0,0,0,1,4,6,25,1,1,6,1,0
0,4.25,29,51,4.5,25,54,1.5,5,18,1,1,1,0,12,12,12,1,0,0,0,0,0,0,1.166666667,3,14,85,2.333333333,10,28,1,0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,5,5,5,0,0,0,0,0,0,10,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,2,3,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,5,0,0,0,1,0
0,0,0,0,0.166666667,1,2,0,0,0,0,0,0,1,12,12,12,0,0,0,0,0,0,0,1.166666667,3,14,17,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1.666666667,4,5,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.333333333,1,1,6,0,0,0,1,0
0,4.818181818,16,53,8.818181818,22,97,2,5,22,2,4,4,0,5.5,9,11,1,0,0,0,0,0,0,2.181818182,5,24,132,2.818181818,8,31,1,0
0,0,0,0,0.5,2,2,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.5,1,2,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0.5,1,1,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,2,4,7,0,0,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
1,2.322580645,15,72,4.903225806,24,152,1.35483871,3,42,3.5,4,7,0,15.5,17,31,1,0.5,1,1,0,0,0,0.870967742,2,27,254,2.032258065,8,63,1,0
3,3.698412698,32,233,6.984126984,63,440,1.698412698,5,107,2.230769231,21,29,0,4.769230769,35,62,1,0.230769231,3,3,0,0,0,1.238095238,4,78,659,2.857142857,22,180,1,0
0,4.066666667,23,61,6.733333333,37,101,1.8,4,27,10,10,10,0,15,15,15,1,4,4,4,0,0,0,1.133333333,2,17,163,2.933333333,14,44,1,0
0,0.4,1,2,2.4,6,12,1.4,3,7,1,1,1,0,5,5,5,1,0,0,0,0,0,0,2,5,10,29,1.6,3,8,1,0
0,2.4,6,36,6.133333333,22,92,1.266666667,3,19,2,4,4,0,7.5,14,15,1,0.5,1,1,0,0,0,0.933333333,2,14,135,3,10,45,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,3,4,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.75,1,3,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,2,3,8,0,0,0,1,0
0,5.307692308,23,138,7.961538462,29,207,1.884615385,5,49,6,10,12,0,13,17,26,1,0.5,1,1,0,0,0,1.230769231,2,32,307,3.153846154,10,82,1,0
0,2.551724138,21,74,5.862068966,46,170,1.724137931,5,50,4,8,12,0,9.666666667,18,29,1,0,0,0,0,0,0,0.482758621,2,14,248,2.24137931,9,65,1,0
0,1.8125,7,29,2.4375,7,39,1,2,16,4,4,4,0,16,16,16,1,0,0,0,0,0,0,0.75,2,12,83,1.25,3,20,1,0
0,0.333333333,2,2,2.833333333,8,17,1,1,6,4,4,4,0,6,6,6,1,2,2,2,0,0,0,0.833333333,4,5,35,1,1,6,1,0
0,3.5,14,21,4.5,17,27,1.333333333,3,8,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.166666667,1,1,45,2.5,8,15,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.666666667,1,2,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,0,0,0,0.25,1,2,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0.75,2,6,14,0,0,0,1,0
0,0,0,0,0.666666667,1,2,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1.333333333,2,4,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,6,0,0,0,1,0
0,1.666666667,4,10,3.833333333,7,23,1.5,2,9,1,1,1,0,6,6,6,1,0,0,0,0,0,0,1,2,6,43,1.666666667,3,10,1,0
0,3.7,9,37,7.2,14,72,2.1,4,21,2,2,2,0,10,10,10,1,0,0,0,0,0,0,0.9,2,9,107,2.7,5,27,1,0
0,1.428571429,2,10,4.285714286,9,30,1.285714286,2,9,5,5,5,0,7,7,7,1,1,1,1,0,0,0,0.857142857,3,6,56,2,5,14,1,0
0,6.5,19,52,8.375,29,67,1.75,4,14,3,3,3,0,8,8,8,1,0,0,0,0,0,0,1.875,4,15,101,2.875,7,23,1,0
0,6.708333333,51,161,11.79166667,88,283,1.958333333,5,47,9,9,9,0,24,24,24,1,1,1,1,0,0,0,1.25,3,30,361,4.333333333,24,104,1,0
0,0,0,0,1,1,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,3,4,9,12,1,1,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,1,1,1,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,5,5,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,2,2,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.75,3,3,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,5,0,0,0,1,0
0,0,0,0,1,1,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,4,5,12,12,1,1,3,1,0
0,2.666666667,7,8,5.666666667,12,17,2,4,6,2,2,2,0,3,3,3,1,1,1,1,0,0,0,1,1,3,30,2.666666667,5,8,1,0
0,2.454545455,6,27,6.727272727,22,74,1.818181818,5,20,8,8,8,0,11,11,11,1,1,1,1,0,0,0,2.636363636,7,29,109,3.545454545,13,39,1,0
0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,10,1,1,2,1,0
0,6.476190476,40,136,11.80952381,80,248,2,5,42,9,9,9,0,21,21,21,1,1,1,1,0,0,0,1.095238095,3,23,320,4.619047619,23,97,1,0
0,1.2,5,6,7.4,23,37,2,4,10,2,2,2,0,5,5,5,1,0,0,0,0,0,0,2,5,10,53,2.6,7,13,1,0
0,1.272727273,4,14,5.090909091,16,56,1.727272727,4,19,8,8,8,0,11,11,11,1,1,1,1,0,0,0,0.454545455,3,5,93,2.090909091,6,23,1,0
0,0,0,0,1,1,4,1,1,4,0,0,0,0,4,4,4,1,0,0,0,0,0,0,4.5,6,18,15,1,1,4,1,0
0,0.25,2,2,1.375,2,11,1,1,8,2,2,2,0,8,8,8,1,8,8,8,0,0,0,0.375,1,3,41,1,1,8,1,0
0,3.5,6,7,6.5,11,13,2,3,4,1,1,1,0,2,2,2,1,0,0,0,0,0,0,1,1,2,22,2,3,4,1,0
0,3.75,11,15,6.25,18,25,1.75,4,7,2,2,2,0,4,4,4,1,0,0,0,0,0,0,2.75,5,11,39,2.25,5,9,1,0
0,3.333333333,13,20,5.333333333,19,32,1.5,4,9,5,5,5,0,6,6,6,1,1,1,1,0,0,0,1.333333333,2,8,56,2.5,8,15,1,0
0,3.5,16,126,5.472222222,17,197,1.5,5,54,4,4,8,0,18,20,36,1,0,0,0,0,0,0,1.166666667,4,42,306,2.166666667,9,78,1,0
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,6,1,1,1,1,0
2,5.16,41,258,11.14,97,557,2.02,7,101,4.666666667,22,28,0,8.333333333,43,50,1,0.666666667,4,4,0,0,0,1.5,6,75,719,3.8,25,190,1,0
6,4.186046512,33,180,9.11627907,77,392,1.581395349,4,68,4.6,19,23,0,8.6,35,43,1,0,0,0,0,0,0,0.860465116,3,37,550,3.11627907,22,134,1,0
3,3.162162162,18,117,6.459459459,39,239,1.432432432,4,53,4.25,17,17,0,9.25,30,37,1,0,0,0,0,0,0,0.891891892,5,33,367,2.675675676,13,99,1,0
4,3.109090909,20,171,5.781818182,40,318,1.545454545,5,85,3,8,12,0,13.5,27,54,1,0,0,0,0.25,1,1,1.090909091,4,60,486,2.109090909,11,116,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1,1,3,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,1,1,1,0,0,0,1.666666667,4,10,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,1.25,3,5,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1,1,1,0,0,0,1.5,3,3,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,1,1,1,0,0,0,1,1,5,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2,2,2,1,4,4,4,0,0,0,0,0,0,0,0.5,2,2,11,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,1.2,2,6,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,3,3,3,0,0,0,0,0,0,11,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
0,3.5,6,7,16,31,32,2,3,4,0,0,0,0,0,0,0,1,0,0,0,2,2,2,5.5,6,11,45,4.5,8,9,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,0,0,0,0,0,1,2,9,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,7,0,0,0,1,0
0,0,0,0,0.2,1,2,0,0,0,0,0,0,1,10,10,10,0,4,4,4,0,0,0,1.3,4,13,21,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,0,0,0,1.5,3,3,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.75,2,3,10,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,0.666666667,2,4,12,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,2,3,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.25,1,1,8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.5,1,2,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1.333333333,2,4,7,0,0,0,1,0
0,1,2,3,4,7,12,1.666666667,2,5,0,0,0,0,1,1,1,1,2,2,2,2,2,2,1,2,3,26,1.666666667,2,5,1,0
0,3.785714286,11,53,8.071428571,30,113,1.785714286,3,25,0,0,0,0,14,14,14,1,0,0,0,0,0,0,1.714285714,4,24,150,4.214285714,13,59,1,0
0,2.111111111,17,57,4.962962963,34,134,1.296296296,4,35,4,8,8,0,12,23,24,1,1,2,2,1.5,3,3,1.111111111,5,30,208,2.222222222,7,60,1,0
5,4.30952381,22,181,8.404761905,44,353,1.714285714,4,72,7,17,21,0,13.66666667,25,41,1,0,0,0,0,0,0,0.714285714,5,30,497,2.928571429,14,123,1,0
0,0,0,0,1.333333333,2,4,1,1,3,2,2,2,0,3,3,3,1,0,0,0,0,0,0,0.666666667,2,2,15,1,1,3,1,0
0,5.777777778,23,52,11,38,99,1.777777778,3,16,8,8,8,0,9,9,9,1,0,0,0,0,0,0,1.222222222,3,11,142,3.666666667,11,33,1,0
