ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC,VG_avg,VG_max,VG_sum,CompilationUnit,bug
0,2.4,8,12,2.6,8,13,1.2,2,6,1,1,1,0,5,5,5,1,0,0,0,0,0,0,1,3,5,33,1.2,2,6,1,1
0,1,2,3,5,9,15,1.666666667,2,5,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.666666667,1,2,29,2.333333333,4,7,1,0
1,4.971428571,27,174,8.314285714,52,291,2,7,70,5.333333333,7,16,0,11,14,33,1,1.333333333,4,4,0.666666667,2,2,0.685714286,6,24,418,2.828571429,15,99,1,0
2,12.5,50,75,18.5,85,111,1.833333333,3,11,4,4,4,0,6,6,6,1,0,0,0,0,0,0,0.5,1,3,163,1.5,3,9,1,0
0,5.625,25,45,6,16,48,1.125,2,9,1,1,1,0,7,7,7,1,1,1,1,1,1,1,0.625,2,5,84,1.125,2,9,1,0
0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,16,1.5,2,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,25,25,0,0,0,0,0,0,29,0,0,0,1,0
1,8.25,41,66,10.375,46,83,1.875,4,15,2,2,2,0,8,8,8,1,0,0,0,0,0,0,0.75,2,6,132,2.125,5,17,1,0
3,5.536585366,30,227,6.682926829,45,274,1.609756098,6,66,4.25,17,17,0,9.5,33,38,1,0,0,0,0,0,0,0.658536585,3,27,421,2.097560976,10,86,1,0
0,5.666666667,13,17,11,23,33,1.333333333,2,4,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666667,1,2,55,2,4,6,1,1
0,3.333333333,10,20,4,10,24,1,1,6,0,0,0,0,6,6,6,1,0,0,0,0,0,0,0.666666667,2,4,51,1,1,6,1,0
1,2.75,8,55,3,14,60,1.55,4,31,1,1,1,0,20,20,20,1,0,0,0,0,0,0,0.5,1,10,115,1.55,4,31,1,0
0,2,5,12,2.166666667,4,13,1.166666667,2,7,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.166666667,1,1,31,1.166666667,2,7,1,0
0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,18,1.5,2,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,0,0,0,1,0
0,1.666666667,2,5,3,6,9,1.333333333,2,4,2,2,2,0,3,3,3,1,0,0,0,0,0,0,1,1,3,22,1.666666667,3,5,1,0
0,9.333333333,18,28,20.33333333,37,61,2.666666667,5,8,0,0,0,0,3,3,3,1,0,0,0,0,0,0,3,4,9,79,4.666666667,7,14,1,0
0,4,9,36,4.111111111,8,37,1.111111111,2,10,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.444444444,1,4,76,1.222222222,3,11,1,0
0,0.333333333,1,1,0.333333333,1,1,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.333333333,3,4,14,1,1,3,1,0
3,9.6,22,48,9.6,21,48,3.4,6,17,1,1,1,0,5,5,5,1,0,0,0,0,0,0,1.2,2,6,67,2,3,10,1,0
0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,1,1,1,0,0,0,3,3,6,11,1,1,2,1,0
0,1.666666667,4,5,2,4,6,1,1,3,1,1,1,0,3,3,3,1,0,0,0,0,0,0,0.333333333,1,1,20,1,1,3,1,1
3,6.166666667,20,111,11.27777778,36,203,3,6,54,4,4,4,0,18,18,18,1,0,0,0,0,0,0,0.722222222,1,13,280,3.055555556,9,55,1,0
3,5.88372093,52,253,10.53488372,90,453,2.279069767,8,98,9.666666667,23,29,0,14.33333333,36,43,1,0.333333333,1,1,0,0,0,0.790697674,3,34,608,3.23255814,18,139,1,0
0,2,4,14,4.571428571,13,32,1.571428571,3,11,0,0,0,0,7,7,7,1,0,0,0,0,0,0,1.428571429,4,10,64,1.714285714,3,12,1,0
0,3.25,10,26,6.875,27,55,1.875,4,15,3,3,3,0,8,8,8,1,0,0,0,0,0,0,0.625,1,5,88,2.5,7,20,1,0
0,0.714285714,1,5,1.428571429,4,10,1.142857143,2,8,1,1,1,0,7,7,7,1,0,0,0,0,0,0,1.285714286,3,9,29,1.142857143,2,8,1,0
0,4,4,8,2.5,3,5,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,20,1,1,2,1,0
4,6.176470588,52,210,7.617647059,42,259,1.823529412,4,62,4,12,12,0,11.33333333,29,34,1,0.666666667,2,2,0,0,0,0.647058824,3,22,406,2.294117647,8,78,1,0
0,5.129032258,28,159,7.580645161,38,235,2.129032258,6,66,3,6,6,0,15,28,30,1,0,0,0,0.5,1,1,0.709677419,1,22,346,2.677419355,7,83,1,1
0,4.5,10,18,8,24,32,2.25,5,9,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,48,3,7,12,1,0
0,1.25,3,5,1.25,2,5,1,1,4,1,1,1,0,4,4,4,1,1,1,1,0,0,0,1,3,4,21,1,1,4,1,1
0,0.2,1,1,1,1,5,1,1,5,1,1,1,0,5,5,5,1,1,1,1,0,0,0,1.6,3,8,21,1,1,5,1,0
0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,1,1,1,0,0,0,3,3,6,11,1,1,2,1,0
1,3.3,15,33,5,28,50,1.4,3,14,2,2,2,0,10,10,10,1,0,0,0,0,0,0,0.8,2,8,91,1.7,7,17,1,0
0,6.5,11,13,5.5,10,11,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,26,1,1,2,1,0
0,2.5,3,5,2,2,4,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,15,1,1,2,1,0
0,11.5,21,23,18.5,35,37,2,3,4,2,2,2,0,2,2,2,1,0,0,0,0,0,0,1,2,2,56,4,7,8,1,0
0,3,10,21,3,7,21,1,2,7,1,1,1,0,7,7,7,1,0,0,0,0,0,0,1.428571429,4,10,39,1,2,7,1,0
0,3.222222222,11,29,3.333333333,13,30,1.333333333,4,12,0,0,0,0,9,9,9,1,0,0,0,0,0,0,0.777777778,2,7,67,1.333333333,4,12,1,2
0,4.333333333,7,13,13,20,39,3,4,9,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,1,3,56,4.666666667,7,14,1,2
3,9.571428571,21,67,10,24,70,2.857142857,6,20,0,0,0,0,7,7,7,1,0,0,0,0,0,0,0.857142857,1,6,98,2.714285714,5,19,1,0
5,6.214285714,27,348,11.58928571,57,649,2.303571429,9,129,7.5,15,15,0,27,53,54,1,1,2,2,1,2,2,0.910714286,4,51,870,3.571428571,20,200,1,1
0,3,6,18,10.5,29,63,1.833333333,3,11,0,0,0,0,6,6,6,1,0,0,0,0,0,0,1.166666667,3,7,90,4,9,24,1,0
0,3,4,12,4.5,8,18,1.75,3,7,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1.25,2,5,40,1.75,3,7,1,0
5,6.695652174,28,154,12.95652174,52,298,2.956521739,7,68,4,6,8,0,11.5,16,23,1,0,0,0,0,0,0,0.869565217,3,20,378,4.130434783,18,95,1,2
0,1.777777778,9,16,2,6,18,1.333333333,2,12,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666667,2,6,52,1.333333333,2,12,1,0
0,1.5,4,9,2.166666667,5,13,1.166666667,2,7,2,2,2,0,6,6,6,1,0,0,0,0,0,0,0.166666667,1,1,40,1.166666667,2,7,1,0
0,1.5,3,3,1.5,2,3,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,12,1,1,2,1,0
7,5.623188406,74,388,6.826086957,44,471,1.826086957,6,126,7,18,21,0,23,52,69,1,1.666666667,5,5,0,0,0,0.637681159,2,44,733,2.115942029,11,146,1,6
0,2.071428571,8,29,5.142857143,19,72,1.785714286,3,25,2,2,2,0,14,14,14,1,0,0,0,0,0,0,1,3,14,117,2.214285714,6,31,1,1
0,1.75,8,14,2.5,7,20,1.375,3,11,1,1,1,0,8,8,8,1,0,0,0,0,0,0,1.125,3,9,45,1.5,4,12,1,0
0,3.222222222,7,29,5.333333333,14,48,1.888888889,4,17,0,0,0,0,9,9,9,1,0,0,0,0,0,0,0.777777778,1,7,76,2.555555556,5,23,1,0
0,2.2,11,33,2.666666667,11,40,1.2,3,18,3,3,3,0,15,15,15,1,0,0,0,0,0,0,0.6,2,9,87,1.2,3,18,1,0
3,2.984375,24,191,4.015625,27,257,1.578125,7,101,3,9,9,0,21.33333333,53,64,1,0,0,0,0,0,0,0.640625,2,41,441,1.78125,8,114,1,1
0,0.636363636,5,14,1.545454545,5,34,1.136363636,2,25,5,5,5,0,22,22,22,1,0,0,0,0,0,0,0.818181818,4,18,100,1.136363636,2,25,1,1
0,1.428571429,2,10,3.142857143,4,22,1.714285714,2,12,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.714285714,1,5,43,1.714285714,2,12,1,1
4,5.147540984,111,314,6.540983607,117,399,1.491803279,6,91,4.666666667,13,14,0,20,51,60,1,0.666666667,2,2,0,0,0,0.737704918,3,45,598,1.819672131,12,111,1,0
2,4.444444444,19,80,9.166666667,34,165,2.555555556,10,46,0,0,0,0,0,0,0,1,0,0,0,18,18,18,1.5,4,27,247,3,10,54,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,1,1,1,0,0,0,1.5,2,6,11,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108,108,108,0,0,0,0,0,0,112,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,0,7,7,7,0,0,0,0.857142857,2,6,23,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,1,1,1,0,0,0,0.444444444,1,4,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,14,0,0,0,0,0,0,0,0.5,1,7,23,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,0,0,0,0,0,0,0,0.857142857,2,6,13,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,2,4,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,2,3,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,5,0,0,0,1,0
1,3.260869565,20,75,4.47826087,22,103,1.47826087,4,34,4,4,4,0,23,23,23,1,0,0,0,0,0,0,0.652173913,3,15,177,1.652173913,6,38,1,0
0,4,6,12,4.333333333,6,13,1.666666667,2,5,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,1,3,28,1.666666667,2,5,1,0
0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,12,1,1,2,1,0
0,4.333333333,7,13,5,7,15,1.333333333,2,4,2,2,2,0,3,3,3,1,0,0,0,0,0,0,1,2,3,36,1.333333333,2,4,1,0
1,3.315789474,16,63,4.210526316,17,80,1.631578947,4,31,2,2,2,0,19,19,19,1,0,0,0,0,0,0,0.736842105,3,14,147,1.684210526,6,32,1,0
0,2.333333333,7,14,2.666666667,9,16,1.333333333,2,8,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.833333333,2,5,44,1.333333333,2,8,1,1
0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,12,1,1,2,1,0
0,1.5,6,9,3,10,18,1.166666667,2,7,2,2,2,0,6,6,6,1,0,0,0,0,0,0,0.5,2,3,40,1.5,4,9,1,1
0,3.5,14,14,10,35,40,2.5,7,10,5,5,5,0,4,4,4,1,0,0,0,0,0,0,1.25,5,5,68,3.5,11,14,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,1.166666667,3,7,14,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.75,2,3,9,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.666666667,1,2,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,8,0,0,0,0,0,0,12,0,0,0,1,0
0,6.75,21,27,11.75,27,47,1.5,3,6,5,5,5,0,4,4,4,1,0,0,0,0,0,0,1,3,4,80,1.75,4,7,1,0
1,5,22,75,9.4,37,141,2.066666667,5,31,5,5,5,0,15,15,15,1,2,2,2,0,0,0,0.866666667,2,13,207,2.4,8,36,1,0
0,1,2,2,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,13,1,1,2,1,0
6,7.115384615,51,185,10.80769231,91,281,1.769230769,4,46,9,9,9,0,26,26,26,1,1,1,1,0,0,0,0.653846154,2,17,390,2.346153846,12,61,1,0
8,9.411764706,73,160,14.82352941,128,252,1.823529412,3,31,10,10,10,0,17,17,17,1,3,3,3,0,0,0,0.705882353,2,12,335,2.058823529,4,35,1,0
1,2.875,16,46,4.125,26,66,1.3125,2,21,4,4,4,0,16,16,16,1,1,1,1,0,0,0,0.4375,1,7,129,1.25,2,20,1,0
2,10,74,140,14.57142857,96,204,2.071428571,5,29,9,9,9,0,14,14,14,1,1,1,1,0,0,0,0.571428571,1,8,285,2.428571429,7,34,1,1
4,10.08695652,51,232,13.65217391,92,314,2,5,46,10,10,10,0,23,23,23,1,1,1,1,0,0,0,0.652173913,2,15,427,2.913043478,12,67,1,1
2,5.205882353,27,177,9.5,45,323,2.029411765,5,69,15,15,15,0,34,34,34,1,2,2,2,0,0,0,0.617647059,2,21,449,2.823529412,11,96,1,1
6,8.105263158,47,154,13.15789474,85,250,1.842105263,4,35,8,8,8,0,19,19,19,1,2,2,2,0,0,0,0.578947368,2,11,348,2.736842105,12,52,1,0
0,3.666666667,12,22,3.666666667,14,22,1,1,6,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.666666667,1,4,55,1,1,6,1,0
0,0.5,1,1,11,19,22,2,3,4,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,2,2,36,5,9,10,1,0
0,5,20,20,8.25,30,33,1.75,4,7,2,2,2,0,4,4,4,1,0,0,0,0,0,0,1.25,2,5,55,2,5,8,1,0
0,4.230769231,11,55,8.230769231,25,107,2.307692308,4,30,0,0,0,0,0,0,0,1,4,4,4,13,13,13,1.538461538,4,20,156,3.384615385,10,44,1,0
0,2,3,4,1.5,2,3,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2,3,4,15,1,1,2,1,0
0,0.5,1,1,2.5,5,5,1.5,2,3,0,0,0,0,1,1,1,1,2,2,2,1,1,1,0.5,1,1,18,1.5,2,3,1,0
0,0.25,2,2,2.25,9,18,1.25,3,10,3,3,3,0,8,8,8,1,0,0,0,0,0,0,0.875,3,7,40,1.25,3,10,1,0
0,10.5,21,21,16,31,32,2.5,4,5,1,1,1,0,2,2,2,1,0,0,0,0,0,0,1.5,2,3,49,3,5,6,1,0
6,14.375,60,115,23,96,184,2.125,4,17,8,8,8,0,8,8,8,1,0,0,0,0,0,0,1.25,5,10,257,3.375,7,27,1,1
0,2.25,8,18,3.375,8,27,1.125,2,9,4,4,4,0,8,8,8,1,0,0,0,0,0,0,1.625,7,13,60,1.125,2,9,1,0
1,2.5,9,60,4.583333333,29,110,1.916666667,6,46,1,1,1,0,19,19,19,1,1,1,1,5,5,5,1.041666667,2,25,183,2.041666667,9,49,1,1
0,4.142857143,10,29,4.857142857,12,34,1.571428571,3,11,0,0,0,0,3,3,3,1,1,1,1,4,4,4,3.714285714,4,26,59,2,4,14,1,0
0,1,3,7,2,7,14,1.285714286,3,9,2,2,2,0,7,7,7,1,0,0,0,0,0,0,0.714285714,2,5,33,1.285714286,3,9,1,0
0,1.666666667,3,5,3.666666667,6,11,1.666666667,2,5,0,0,0,0,3,3,3,1,2,2,2,0,0,0,1.666666667,2,5,29,2,3,6,1,0
0,10,10,10,21,21,21,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,3,3,30,9,9,9,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,34,34,0,0,0,0,0,0,38,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,17,17,0,0,0,0,0,0,21,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,1,0
1,3.6,7,18,4.8,10,24,1.4,2,7,2,2,2,0,5,5,5,1,0,0,0,0,0,0,0.4,1,2,45,1.8,4,9,1,0
0,8.428571429,25,59,14.14285714,45,99,2.285714286,6,16,1,1,1,0,4,4,4,1,0,0,0,3,3,3,1.428571429,3,10,135,4.285714286,14,30,1,2
0,4.25,10,34,6.625,15,53,1.75,3,14,0,0,0,0,0,0,0,1,88,88,88,8,8,8,1.75,3,14,176,2.375,5,19,1,0
3,4.895833333,22,235,6.9375,32,333,1.979166667,5,95,4,5,8,0,22.5,42,45,1,2.5,5,5,1.5,3,3,1.083333333,3,52,504,2.375,8,114,1,1
0,9.5625,54,153,8.375,53,134,1.3125,4,21,4,8,8,0,8,13,16,1,0,0,0,0,0,0,0.8125,3,13,201,1.625,8,26,1,0
4,5.571428571,25,156,9.107142857,29,255,2.25,5,63,2.333333333,3,7,0,9,17,27,1,1,2,3,0.333333333,1,1,1.285714286,3,36,366,2.821428571,8,79,1,0
7,7.818181818,33,172,9.863636364,56,217,1.590909091,3,35,5,7,10,0,11,12,22,1,1,2,2,0,0,0,0.681818182,3,15,319,1.545454545,5,34,1,1
0,7.25,12,29,9.75,14,39,2.75,5,11,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.75,2,3,60,3.25,6,13,1,0
2,15.33333333,27,46,21.66666667,41,65,2.333333333,3,7,1,1,1,0,3,3,3,1,0,0,0,0,0,0,1.333333333,2,4,87,4.333333333,9,13,1,0
0,7.666666667,10,23,10.33333333,14,31,2.333333333,4,7,0,0,0,0,2,2,2,1,1,1,1,1,1,1,1.333333333,3,4,49,3.333333333,7,10,1,0
2,9.75,24,39,19.75,50,79,3,4,12,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1.5,2,6,108,6.25,14,25,1,0
0,2.833333333,8,17,5.833333333,13,35,1.833333333,3,11,0.5,1,1,0,3,4,6,1,0,0,0,0,0,0,1,2,6,65,2.666666667,5,16,1,0
0,8,8,8,14,14,14,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,3,3,22,7,7,7,1,0
12,8.166666667,53,294,11.13888889,71,401,1.694444444,4,61,10,18,20,0,18,25,36,1,0.5,1,1,0,0,0,0.611111111,3,22,549,1.888888889,9,68,1,0
0,6,6,6,17,17,17,5,5,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,3,3,26,8,8,8,1,0
0,7.5,23,45,10.66666667,31,64,2.166666667,4,13,0,0,0,0,5,5,5,1,1,1,1,1,1,1,1.166666667,3,7,90,3.833333333,14,23,1,0
3,2.642857143,15,74,5.25,33,147,1.5,7,42,2.5,4,5,0,14,26,28,1,2,4,4,0,0,0,0.571428571,2,16,240,2,8,56,1,1
0,4.5,6,9,11.5,17,23,3.5,4,7,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1.5,3,3,37,5,6,10,1,0
0,5,5,5,32,32,32,3,3,3,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,2,41,11,11,11,1,0
0,7.461538462,27,97,9.461538462,28,123,1.692307692,3,22,0,0,0,0,0,0,0,1,3,3,3,13,13,13,1.769230769,3,23,174,2.846153846,8,37,1,0
1,4.259259259,21,115,6.666666667,52,180,1.666666667,6,45,10,10,10,0,12,12,12,1,1,1,1,15,15,15,0.666666667,3,18,302,2.074074074,13,56,1,0
0,5.583333333,28,67,12.66666667,81,152,1.666666667,4,20,3,3,3,0,12,12,12,1,14,14,14,0,0,0,0.666666667,2,8,200,2.916666667,15,35,1,0
0,10.33333333,120,651,17.11111111,126,1078,2.476190476,6,156,2,4,4,0,30.5,60,61,1,3,6,6,1,2,2,1.174603175,3,74,1279,5.523809524,36,348,1,0
1,6,15,18,14.66666667,33,44,2,3,6,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.333333333,3,4,67,4,10,12,1,1
0,1.5,3,3,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,10,1,1,2,1,0
0,5,5,5,12,12,12,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,3,3,21,5,5,5,1,0
1,8,8,8,9,9,9,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,21,1,1,1,1,0
0,1.5,3,12,1.125,2,9,1,1,8,1,1,1,0,8,8,8,1,0,0,0,0,0,0,0.25,1,2,36,1,1,8,1,0
1,8,8,8,9,9,9,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,21,1,1,1,1,0
1,14,37,56,15.5,42,62,1.75,2,7,3,3,3,0,4,4,4,1,0,0,0,0,0,0,1,3,4,97,1.5,2,6,1,0
0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,10,1,1,2,1,0
0,6.75,19,27,7.25,16,29,1.5,3,6,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.75,1,3,50,2,4,8,1,0
0,2.9,16,29,5.5,21,55,2.1,6,21,3,3,3,0,10,10,10,1,0,0,0,0,0,0,0.4,1,4,100,2.1,6,21,1,0
0,1.857142857,10,26,2.714285714,18,38,1.214285714,5,17,3,3,3,0,14,14,14,1,0,0,0,0,0,0,0.642857143,2,9,78,1.428571429,7,20,1,0
0,2,3,6,3.333333333,8,10,1.666666667,3,5,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,1,3,24,1.666666667,3,5,1,0
0,2.25,20,45,4.7,46,94,1.6,5,32,4,4,4,0,19,19,19,1,1,1,1,1,1,1,0.7,1,14,163,2.05,13,41,1,0
0,0.333333333,1,1,2,5,6,1.333333333,2,4,0,0,0,0,1,1,1,1,2,2,2,2,2,2,0.333333333,1,1,21,1.333333333,2,4,1,0
0,1.75,3,7,3.25,8,13,1.75,4,7,1,1,1,0,4,4,4,1,0,0,0,0,0,0,1,2,4,30,1.75,4,7,1,0
0,2.6,13,13,3,15,15,1.4,3,7,0,0,0,0,5,5,5,1,0,0,0,0,0,0,1,2,5,43,1.4,3,7,1,1
4,4.333333333,48,143,5.848484848,46,193,1.545454545,5,51,11,11,11,0,31,31,31,1,7,7,7,0,0,0,0.484848485,1,16,322,1.727272727,8,57,1,1
0,5.333333333,13,16,6.333333333,17,19,1.333333333,2,4,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,2,3,36,1.666666667,3,5,1,0
0,6.333333333,16,19,8,22,24,1.333333333,2,4,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,2,3,41,2,4,6,1,0
1,7.75,21,31,11,29,44,2.5,4,10,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,75,3.25,6,13,1,0
1,8.75,25,35,12.75,36,51,2.75,5,11,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,84,3.5,7,14,1,1
0,3,3,3,13,13,13,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,20,3,3,3,1,0
0,9,33,90,13.3,50,133,2.4,5,24,0.5,1,1,0,5,6,10,1,0,0,0,0,0,0,1.1,3,11,187,3.9,14,39,1,0
0,1,1,1,5,5,5,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,12,2,2,2,1,0
0,3.666666667,8,11,4,10,12,1.666666667,3,5,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666667,1,2,27,1.666666667,3,5,1,0
0,2.333333333,7,7,1.666666667,5,5,1.333333333,2,4,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.333333333,2,4,23,1.333333333,2,4,1,0
0,3.111111111,10,28,3.111111111,8,28,1.222222222,2,11,1,1,2,0,4.5,6,9,1,0,0,0,0,0,0,0.777777778,2,7,69,1.333333333,3,12,1,0
2,5.111111111,18,46,10.44444444,38,94,1.888888889,5,17,1,2,2,0,4.5,7,9,1,0.5,1,1,0,0,0,1.111111111,5,10,141,2.444444444,8,22,1,0
0,4,12,12,30,67,90,3,7,9,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.333333333,2,4,105,12,21,36,1,0
0,3,6,15,5.6,9,28,2.2,3,11,0,0,0,0,5,5,5,1,0,0,0,0,0,0,1.4,2,7,48,2.2,3,11,1,0
0,2.136363636,12,47,2.909090909,20,64,1.409090909,5,31,3,3,3,0,22,22,22,1,0,0,0,0,0,0,1,2,22,128,1.454545455,6,32,1,0
0,11,11,11,9,9,9,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,21,2,2,2,1,0
2,9,17,27,16,26,48,3.666666667,5,11,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,2,3,69,2.666666667,5,8,1,0
0,8,8,8,15,15,15,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,26,4,4,4,1,0
0,13,13,13,24,24,24,3,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,41,6,6,6,1,0
0,8,8,8,4,4,4,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,14,2,2,2,1,0
0,9,12,27,7.333333333,12,22,2,3,6,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666667,2,2,36,2.333333333,3,7,1,0
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,10,1,1,1,1,0
0,2,3,6,3.333333333,8,10,1.666666667,3,5,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,1,3,24,1.666666667,3,5,1,0
1,4.18,28,209,7.5,41,375,2.16,11,108,7,7,7,0,50,50,50,1,0,0,0,0,0,0,0.66,2,33,543,2.76,15,138,1,1
11,6.714285714,34,188,12.35714286,57,346,1.964285714,4,55,8,14,16,0,14,18,28,1,0.5,1,1,0,0,0,0.75,3,21,478,2.214285714,9,62,1,0
0,2,3,6,4,8,12,1.666666667,3,5,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,1,3,26,1.666666667,3,5,1,0
0,2,3,6,4,8,12,1.666666667,3,5,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,1,3,26,1.666666667,3,5,1,0
0,12,12,12,27,27,27,5,5,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,41,6,6,6,1,0
0,0.666666667,2,2,2.333333333,6,7,1.333333333,2,4,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.333333333,1,1,20,1.333333333,2,4,1,0
0,2,3,6,3.333333333,8,10,1.666666667,3,5,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,1,3,24,1.666666667,3,5,1,0
