$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
3,1,0,1,30,3,0,1,2,2,315,0,0,0,0.333333333,0,0,104,1,0.6667,0
12,2,0,7,22,46,4,3,10,0.818181818,127,0.5,0,0.55,0.4,1,6,9.416666667,2,1,0
4,1,4,5,6,6,4,1,1,2,15,0,0,0,0.666666667,0,0,2.75,1,0.75,0
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,0
13,2,0,4,27,46,1,3,11,0.777777778,201,0.333333333,0,0.523809524,0.333333333,1,6,14.23076923,2,1.0769,0
24,2,0,6,41,38,1,5,22,0.75,429,0.875,4,0.34375,0.35,1,6,16.54166667,2,0.9167,0
6,1,48,49,56,15,49,46,6,1.2,923,1,0,0,0.666666667,0,0,152.5,1,0.8333,0
6,1,0,10,19,15,2,8,5,2,171,0,0,0,0.666666667,0,0,27.5,1,0.8333,0
75,1,0,26,200,281,3,23,63,0.923141892,1168,0.4375,3,0,0.141891892,0,0,14.36,18,1.68,0
12,2,0,4,24,46,0,4,10,0.818181818,141,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,0
3,1,0,1,9,0,1,0,3,0,86,0,0,0,0.5,0,0,26.66666667,1,0.6667,0
7,2,0,2,8,21,0,2,7,1,26,1,0,0.583333333,0.428571429,1,2,2.571428571,1,0.7143,0
4,1,0,2,18,0,1,1,4,0.222222222,129,1,1,0,0.4375,1,1,30.5,6,2.5,0
10,2,0,8,21,0,5,3,7,0.388888889,156,1,0,0.578947368,0.5,1,6,14.4,3,1.1,0
12,2,0,5,22,54,2,3,10,0.818181818,117,0.5,0,0.55,0.5,1,6,8.583333333,2,0.8333,0
49,2,0,8,66,664,4,4,46,0.902083333,728,0.95,8,0.196428571,0.270833333,1,6,13.44897959,2,0.9388,0
1,1,0,0,2,0,0,0,1,2,51,0,0,0,1,0,0,3,0,0,0
2,1,0,9,8,1,2,7,2,2,24,0,0,0,0.5,0,0,11,1,0.5,0
44,2,0,6,61,312,1,5,42,0.860465116,933,0.944444444,8,0.211538462,0.327272727,1,6,19.79545455,2,0.9545,0
4,1,0,3,4,6,3,0,4,2,4,0,0,0,0.75,0,0,0,1,1,0
9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,0
11,2,0,5,21,49,2,3,9,0.975,108,0.25,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
18,2,0,6,35,37,1,5,16,0.806722689,287,0.571428571,2,0.423076923,0.366666667,1,6,14.55555556,2,0.8889,0
11,1,0,5,21,9,2,3,11,0.25,92,1,0,0,0.454545455,0,0,7.181818182,1,0.6364,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
12,2,0,5,22,46,2,3,10,0.818181818,127,0.5,0,0.55,0.4,1,6,9.416666667,2,1,0
11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
2,1,0,2,4,1,2,0,1,2,39,0,0,0,0.5,0,0,18.5,3,1.5,0
14,2,0,7,26,57,3,4,12,0.769230769,195,0.666666667,0,0.5,0.482142857,1,6,12.71428571,2,0.8571,0
11,2,0,5,21,43,2,3,9,0.85,117,0.5,0,0.578947368,0.418181818,1,6,9.454545455,2,1,0
14,2,0,5,24,69,2,3,12,0.769230769,155,0.666666667,0,0.5,0.482142857,1,6,9.857142857,2,0.8571,0
22,2,0,5,34,141,1,4,20,0.957393484,423,0.315789474,0,0.366666667,0.443181818,1,6,17.36363636,2,0.9091,0
2,1,0,5,10,1,1,4,0,2,82,0,0,0,0.5,0,0,40,1,0.5,0
0,1,0,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
16,1,0,3,17,78,2,1,16,0.533333333,172,1,0,0,0.291666667,0,0,9.5,9,1.625,0
3,1,0,7,10,0,5,2,3,0.25,78,1,0,0,0.666666667,0,0,24.33333333,1,0.6667,0
9,2,0,5,22,2,2,4,8,0.666666667,202,0.166666667,1,0.538461538,0.333333333,1,2,20.77777778,2,0.8889,0
15,2,0,8,34,87,3,5,12,0.871428571,230,0.8,0,0.47826087,0.516666667,1,5,14,2,1,0
1,4,0,124,2,0,124,0,1,2,5,0,0,1,1,0,0,4,0,0,0
62,2,0,6,85,611,1,5,60,0.953972257,1390,0.5,14,0.157142857,0.266129032,1,6,20.58064516,2,0.9677,0
6,1,0,0,27,15,0,0,5,2,264,0,0,0,0.291666667,0,0,43,1,0.8333,0
11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
12,2,0,5,22,54,2,3,10,0.818181818,117,0.5,0,0.55,0.5,1,6,8.583333333,2,0.8333,0
20,2,0,5,31,138,2,3,18,0.827067669,306,0.857142857,0,0.392857143,0.36,1,6,13.95,2,0.9,0
4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.583333333,0,0,0,1,1,0
11,2,0,7,29,43,2,5,9,0.85,154,0.5,0,0.578947368,0.418181818,1,6,12.81818182,2,0.9091,0
7,1,0,15,56,9,4,11,5,0.722222222,713,1,0,0,0.166666667,0,0,100.4285714,8,2,0
5,1,0,8,24,2,0,8,4,0.666666667,117,0,1,0,0.36,0,0,21.8,7,2.2,0
4,4,0,3,8,6,2,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
24,2,0,9,50,244,3,6,22,0.90821256,402,0.444444444,0,0.34375,0.284722222,1,5,15.375,6,1.4583,0
20,2,0,6,37,88,1,5,18,0.763157895,348,0.833333333,1,0.392857143,0.36,1,6,16.1,2,0.9,0
28,2,0,8,51,0,3,5,26,0.731481481,237,0.75,3,0.297297297,0.198412698,1,6,7.321428571,3,1.1786,0
12,2,0,6,23,46,2,4,10,0.818181818,122,0.5,0,0.55,0.4,1,6,9,2,0.8333,0
3,1,0,3,8,0,3,0,3,0,32,0,0,0,0.666666667,0,0,9.333333333,1,0.6667,0
11,2,0,4,16,55,2,3,11,1.1,96,0.333333333,0,0.25,0.272727273,0,0,7.454545455,1,0.8182,0
9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,0
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,0
39,1,0,3,78,0,2,1,38,0.9,261,0,1,0,0.302564103,0,0,5.435897436,2,1.0256,0
23,2,0,9,36,221,5,4,21,0.727272727,350,0.75,0,0.35483871,0.304347826,1,6,14.04347826,7,1.8261,0
25,2,0,13,74,94,3,10,20,0.897435897,490,0.384615385,2,0.333333333,0.262857143,2,7,18.08,6,1.52,0
10,2,0,4,14,45,2,2,10,1.111111111,63,0.333333333,0,0.272727273,0.32,0,0,5,1,0.8,0
18,2,0,5,31,91,1,4,16,0.776470588,303,0.8,0,0.423076923,0.458333333,1,6,15.55555556,2,0.8889,0
35,1,0,156,43,595,154,2,32,2,379,0,0,0,0.2,0,0,9.828571429,2,1.2,0
13,2,0,3,24,64,1,2,11,0.883333333,143,0.6,0,0.523809524,0.5,1,6,9.615384615,1,0.7692,0
26,2,0,6,46,117,1,5,24,0.936363636,505,0.363636364,3,0.323529412,0.346153846,1,6,17.57692308,2,0.9231,0
11,2,0,5,21,49,2,3,9,0.933333333,107,0.333333333,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
12,2,0,5,24,46,1,4,10,0.818181818,141,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,0
10,2,0,4,18,39,2,3,9,0.851851852,78,0.333333333,0,0.5,0.283333333,1,2,6.5,1,0.7,0
12,2,0,6,22,46,3,3,10,0.818181818,128,0.5,0,0.55,0.4,1,6,9.5,2,1,0
9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,0
40,2,0,6,60,90,1,5,38,0.838141026,786,0.9375,9,0.229166667,0.275,1,6,18.25,2,0.95,0
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
9,2,0,5,17,36,2,3,7,1.125,72,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,0
0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0
37,2,0,12,80,470,6,6,32,0.863425926,866,0.833333333,0,0.244444444,0.219594595,1,6,22.08108108,7,1.8919,0
10,1,0,4,31,3,1,3,9,0.222222222,183,0,0,0,0.333333333,0,0,17.2,2,1.3,0
2,1,0,3,5,0,1,2,1,0,49,1,1,0,0.6,0,0,22,5,2.5,0
26,2,0,6,46,153,1,5,24,0.8,501,0.888888889,2,0.323529412,0.346153846,1,6,17.92307692,2,0.9231,0
17,2,0,7,32,72,3,4,15,0.791666667,282,0.833333333,0,0.44,0.268907563,1,6,15.23529412,4,1.2941,0
36,2,0,6,57,196,1,5,34,0.90931677,744,0.565217391,6,0.25,0.277777778,1,6,19.02777778,2,0.9444,0
5,2,0,5,12,10,1,4,5,2,32,0,0,0.555555556,0.5,0,0,5.4,1,0.8,0
20,2,0,6,32,114,2,4,18,0.894736842,361,0.5,0,0.392857143,0.45,1,6,16.55,2,0.9,0
25,1,0,0,29,0,0,0,24,0.388888889,629,1,0,0,0.313333333,1,1,24.04,9,2.6,0
10,2,2,5,20,0,2,3,10,0,53,1,1,0.64,0.55,1,2,4.2,1,0.9,0
12,2,0,4,24,36,1,3,10,0.772727273,143,0.5,0,0.55,0.4,1,6,10.75,2,0.8333,0
12,2,0,6,23,46,2,4,10,0.818181818,122,0.5,0,0.55,0.4,1,6,9,2,0.8333,0
7,3,0,4,17,0,2,2,6,0.888888889,120,0.333333333,0,0.772727273,0.523809524,1,5,15.71428571,1,0.7143,0
11,1,0,5,21,9,2,3,11,0.25,92,1,0,0,0.454545455,0,0,7.181818182,1,0.6364,0
8,2,0,8,19,0,2,6,6,0.821428571,324,1,6,0.3,0.583333333,1,2,38.5,4,1.375,0
8,1,0,2,12,8,0,2,7,0.821428571,129,0.083333333,0,0,0.642857143,0,0,13.625,1,0.625,0
18,2,0,6,35,1,1,5,16,0.670588235,276,0.8,3,0.423076923,0.366666667,1,6,14.05555556,2,0.8889,0
4,2,0,5,11,4,1,4,2,0.833333333,108,1,1,0.5,0.4,1,1,25.5,3,1.25,0
24,2,0,6,41,82,1,5,22,0.766304348,438,0.875,3,0.34375,0.35,1,6,16.91666667,2,0.9167,0
23,1,0,5,46,123,1,4,4,0.659090909,668,1,1,0,0.267080745,0,0,27.60869565,8,2.3043,0
14,2,0,8,26,69,4,4,12,0.743589744,188,0.666666667,0,0.5,0.321428571,1,6,12.21428571,3,1.1429,0
7,2,0,2,8,21,1,2,7,1.166666667,32,0.5,0,0.583333333,0.428571429,1,2,3.285714286,1,0.7143,0
20,2,0,5,35,114,1,4,18,0.855263158,359,0.625,0,0.392857143,0.45,1,6,16.55,2,0.9,0
12,1,0,7,35,16,2,6,8,0.727272727,359,0.555555556,2,0,0.319444444,0,0,28.16666667,9,2,0
11,1,0,4,15,21,1,3,11,0.533333333,90,1,0,0,0.454545455,0,0,6.909090909,1,0.6364,0
10,1,0,15,62,15,2,13,6,0.644444444,785,1,0,0,0.172839506,0,0,77,8,2,0
10,2,0,3,12,3,2,2,9,0.916666667,87,0.5,0,0.5,0.283333333,1,2,7.3,2,0.9,0
12,2,0,5,24,46,1,4,10,0.818181818,141,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,0
7,2,0,6,14,9,5,2,5,0.5,48,1,1,0.848484848,0.342857143,0,0,5.714285714,1,0.7143,0
2,1,0,5,2,1,5,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
10,2,0,4,14,45,2,2,10,1.111111111,59,0.333333333,0,0.272727273,0.32,0,0,4.6,1,0.8,0
30,2,0,6,50,327,2,4,28,0.775862069,505,0.833333333,0,0.289473684,0.216666667,1,6,15.63333333,8,2.0667,0
16,1,0,2,30,88,1,1,14,0.683333333,250,0,1,0,0.21875,0,0,14.375,4,1.125,0
31,2,0,7,44,171,3,4,28,0.863888889,406,0.916666667,9,0.289473684,0.283333333,1,6,11.70967742,2,0.9032,0
2,1,0,3,5,0,2,1,2,0,42,0,0,0,0.833333333,0,0,19,1,0.5,0
9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,0
12,2,0,5,24,46,1,4,10,0.818181818,141,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,0
11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1,0
2,1,0,3,4,0,1,3,2,0,14,0,1,0,0.666666667,0,0,5.5,1,0.5,0
11,2,0,5,25,43,2,3,9,0.8,182,0,0,0.578947368,0.418181818,1,6,15.36363636,2,1.0909,0
25,2,0,8,40,258,4,4,23,0.758333333,390,0.8,0,0.333333333,0.3,1,6,14.4,7,1.76,0
19,2,0,6,38,21,2,5,18,0.685185185,284,0.833333333,2,0.304347826,0.22556391,1,2,13.63157895,3,0.9474,0
23,2,0,7,37,219,2,5,21,0.850649351,345,0.857142857,0,0.35483871,0.347826087,1,5,13.69565217,6,1.5652,0
7,1,0,12,29,1,7,6,1,0,257,1,1,0,0.514285714,0,0,35.57142857,2,0.7143,0
12,2,0,5,22,54,2,3,10,0.981818182,120,0.2,0,0.55,0.5,1,6,8.583333333,2,0.8333,0
10,2,0,4,18,33,2,3,9,0.866666667,89,0.6,0,0.5,0.283333333,1,2,7.4,1,0.7,0
11,2,0,5,21,49,2,3,9,1,109,0.2,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,0
12,2,0,6,22,46,3,3,10,0.818181818,128,0.5,0,0.55,0.4,1,6,9.5,2,1,0
38,2,0,6,52,479,2,4,35,0.898648649,536,0.9375,6,0.244444444,0.335135135,1,6,12.68421053,2,0.9211,0
9,2,0,9,17,30,3,7,6,0.75,55,1,1,0.529411765,0.407407407,1,1,5,1,0.8889,0
12,1,0,8,25,24,6,2,8,0.863636364,319,1,0,0,0.214285714,0,0,25.25,3,1.25,0
16,1,0,2,30,88,1,1,14,0.683333333,250,0,1,0,0.21875,0,0,14.375,4,1.125,0
9,2,0,4,13,36,2,2,9,1.125,59,0,0,0.3,0.333333333,0,0,5.333333333,1,0.7778,0
12,2,0,5,22,46,2,3,10,0.818181818,128,0.5,0,0.55,0.4,1,6,9.5,2,1,0
25,2,0,11,41,258,7,4,23,0.758333333,389,0.8,0,0.333333333,0.257142857,1,6,14.36,7,1.76,0
0,1,0,1,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0
48,2,0,7,64,162,3,4,46,0.861702128,891,0.95,12,0.196428571,0.325,1,6,17.14583333,3,1,0
6,3,0,1,15,15,1,0,6,1.178378378,287,0.054054054,2,0.915254237,0.3,1,2,40.66666667,2,1.1667,0
20,2,0,5,32,114,1,4,18,0.789473684,357,0.833333333,0,0.392857143,0.45,1,6,16.55,2,0.9,0
14,2,0,6,25,77,3,3,11,0.861538462,212,0.8,0,0.5,0.517857143,1,5,13.78571429,2,1,0
5,3,0,3,7,4,3,0,5,0.5,29,1,0,0.944444444,0.6,0,0,4.6,1,0.2,0
11,2,0,5,21,49,2,3,9,0.933333333,106,0.333333333,0,0.578947368,0.522727273,1,6,8.363636364,2,0.8182,0
12,2,0,6,23,46,2,4,10,0.818181818,122,0.5,0,0.55,0.4,1,6,9,2,0.8333,0
4,1,0,6,4,6,6,0,4,2,4,0,0,0,1,0,0,0,1,1,0
3,3,0,8,10,3,6,2,1,2,27,0,0,0.971428571,0.666666667,1,1,8,1,0.3333,0
11,1,0,11,34,0,2,9,10,0.566666667,210,1,1,0,0.272727273,0,0,17.81818182,3,1.0909,0
