$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
27,4,0,14,69,273,2,13,22,0.909090909,436,1,0,0.701149425,0.296296296,1,2,14.74074074,1,0.963,0
19,2,2,7,45,129,3,4,15,0.817460317,311,1,0,0.513513514,0.315789474,0,0,15,8,1.4211,0
5,1,0,2,6,8,1,1,3,0.75,20,1,1,0,0.5,0,0,2.8,1,0.6,0
1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,0
6,1,0,6,13,0,3,3,6,0.4,55,1,1,0,0.458333333,0,0,7.833333333,2,1,0
16,1,0,7,70,118,2,6,8,0.666666667,1102,0,0,0,0.3203125,0,0,67.8125,1,0.9375,0
11,1,0,2,15,17,2,0,11,0.725,95,1,0,0,0.727272727,0,0,7.272727273,2,0.9091,0
3,3,0,8,15,0,1,7,3,0.833333333,78,0.666666667,2,0.875,0.444444444,0,0,24,1,0.6667,0
2,1,0,4,9,1,1,3,2,2,43,0,0,0,0.5,1,1,20.5,7,3.5,0
2,2,0,5,16,1,1,4,2,2,60,0,0,0.833333333,0.666666667,0,0,29,4,2,0
5,1,0,2,17,0,0,2,5,0.583333333,103,0.333333333,0,0,0.466666667,0,0,19,5,1.6,0
4,1,0,2,8,4,0,0,4,0.666666667,24,1,1,0,0.5,0,0,4.75,1,0.75,0
16,1,0,10,51,70,2,9,11,0.5,205,1,0,0,0.28125,0,0,11.6875,5,1.4375,0
23,1,0,63,23,253,55,11,23,1.045454545,25,0,0,0,0.168478261,0,0,0,1,1,0
2,3,0,8,7,0,1,7,2,1,37,0.5,1,0.933333333,0.6,0,0,16.5,1,0.5,0
20,1,0,37,20,190,32,6,20,2,20,0,0,0,0.3625,0,0,0,1,1,0
10,1,0,14,10,45,11,3,10,2,10,0,0,0,0.366666667,0,0,0,1,1,0
3,1,0,3,3,3,2,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
3,1,0,11,22,3,0,0,3,2,101,0,0,0,0.416666667,0,0,32.66666667,2,1.3333,0
11,5,2,6,28,49,2,0,10,0.8,95,1,0,0.92481203,0.431818182,2,2,7.545454545,2,1.0909,0
3,1,0,15,3,3,14,1,3,2,3,0,0,0,1,0,0,0,1,1,0
2,1,1,6,4,1,3,3,2,2,8,0,0,0,0.625,0,0,3,1,0.5,0
8,1,0,9,21,28,4,5,8,2,141,0,0,0,0.3125,0,0,16.625,6,2.75,0
3,2,0,3,9,3,1,0,3,2,27,0,0,0.777777778,0.833333333,1,1,8,1,0.6667,0
13,2,0,10,50,46,0,10,10,0.783333333,267,1,0,0.428571429,0.323076923,0,0,19.15384615,8,1.5385,0
13,3,0,12,26,48,10,3,12,0.633333333,242,1,1,0.545454545,0.222222222,1,1,17.23076923,6,1.5385,0
22,1,1,22,72,121,14,9,22,0.87755102,469,1,1,0,0.166666667,0,0,20,8,1.8182,0
15,1,0,16,29,81,14,3,11,0.836734694,149,1,2,0,0.193877551,0,0,8.466666667,2,1.2,0
4,1,0,4,7,0,1,3,4,0.333333333,31,1,2,0,0.4375,0,0,6.25,2,1,0
6,1,5,8,7,7,5,3,6,0.7,28,1,1,0,0.444444444,0,0,3.333333333,1,0.8333,0
4,2,0,6,10,4,1,5,2,0.666666667,27,1,1,0.5,0.5,0,0,5.5,1,0.5,0
4,1,0,5,9,0,4,0,4,0.333333333,34,1,1,0,0.5,0,0,7,1,0.75,0
9,1,0,3,11,26,2,1,9,0.85,60,1,0,0,0.361111111,0,0,5.111111111,1,0.8889,0
37,4,0,17,91,506,0,17,31,0.905555556,620,1,0,0.628865979,0.412162162,2,2,15.35135135,1,0.973,0
5,1,0,12,10,4,8,0,4,0.5,35,1,1,0,0.25,0,0,5.8,1,0.6,0
6,3,0,4,18,5,2,3,5,0.65,98,0.75,0,0.714285714,0.466666667,0,0,14.66666667,3,1,0
4,1,0,6,10,6,4,2,4,2,63,0,0,0,0.333333333,0,0,14.75,2,1.25,0
1,1,0,4,2,0,1,3,0,2,4,0,0,0,1,0,0,3,0,0,0
5,6,0,8,28,2,0,8,5,0.625,101,1,0,0.956043956,0.7,1,1,18.8,1,0.8,0
5,1,1,11,11,0,9,0,5,0.375,41,1,1,0,0.466666667,0,0,6.8,1,0.8,0
8,1,0,52,8,28,49,3,8,2,8,0,0,0,1,0,0,0,1,1,0
20,3,0,12,79,144,2,11,14,0.885964912,785,1,0,0.660714286,0.227777778,2,3,37.95,3,1.1,0
14,1,0,10,34,65,1,0,13,0.355769231,207,1,0,0,0.404761905,0,0,13.21428571,3,1.1429,0
9,1,0,16,43,36,4,14,9,2,143,0,0,0,0.181818182,0,0,14.88888889,3,1.6667,0
16,4,0,7,26,68,0,7,16,0.847619048,172,1,0,0.802631579,0.71875,0,0,9.3125,1,0.9375,0
3,1,0,2,5,0,1,1,3,0,22,1,1,0,0.555555556,0,0,6,2,1,0
6,2,3,5,13,0,3,2,6,0.2,76,1,0,0.6,0.458333333,1,1,11.5,7,1.6667,0
2,2,2,5,5,0,2,3,1,0.5,24,1,1,0.923076923,0.6,0,0,10,1,0.5,0
5,2,1,4,9,10,3,1,5,2,31,0,0,0.75,0.5,1,2,5.2,1,0.6,0
