$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
3,1,0,4,9,0,1,3,3,0,27,1,1,0,0.555555556,0,0,7.666666667,1,0.6667,1
6,1,0,4,13,0,3,2,6,0,46,1,1,0,0.444444444,0,0,6.5,1,0.8333,1
99.17,1.86,6.08,103.18,171.98,2496.91,41.08,61.54,34.72,1.01,1447.34,0.62,1.92,0.24,0.4,0.41,0.61,3.95,2.3,1.07,1
29.22,1.98,3.42,53.28,134.35,1610.36,100.61,10.46,60.48,0.82,1339.48,0.38,1.84,0.11,0.3,0.09,0.27,10.05,5.5,1.12,3
80.52,4.29,10.4,23.35,171.72,4222.26,37.1,51.62,46.22,1.0,1451.97,0.8,2.12,0.32,0.26,0.07,0.03,11.66,3.52,1.02,2
89.31,2.66,6.18,64.73,135.85,8742.98,58.16,26.9,27.67,1.46,1494.63,0.73,1.93,0.13,0.19,0.04,0.11,8.96,3.16,0.96,2
48.3,1.33,3.46,125.9,65.08,2526.37,110.39,31.37,52.87,0.68,727.19,0.57,1.05,0.05,0.22,0.03,0.05,27.79,4.86,1.38,7
95.68,2.0,6.04,105.19,47.56,9934.89,44.18,64.49,113.85,0.39,1949.56,0.99,2.87,0.3,0.34,0.48,0.91,9.64,5.74,1.06,1
52.67,2.0,2.71,61.73,37.89,1512.77,25.91,39.36,22.91,0.4,363.97,1.0,2.54,0.68,0.35,0.07,0.19,12.61,2.6,1.11,1
147.74,1.82,11.79,27.3,176.04,2952.56,53.3,42.18,94.17,1.04,836.69,0.67,1.16,0.43,0.44,0.22,0.04,9.35,5.14,0.75,3
37.41,1.98,0.0,150.7,33.13,754.05,123.64,6.76,35.13,0.63,165.55,0.79,0.0,0.33,0.22,0.29,0.48,0.62,1.0,0.99,14
73.76,1.3,0.07,83.11,86.09,3942.22,101.28,12.47,2.7,0.11,127.98,0.2,1.42,0.13,0.44,0.01,0.16,13.08,2.81,1.18,2
48.95,3.33,1.95,88.28,40.37,846.91,40.32,20.54,112.99,1.84,108.26,0.43,0.98,0.15,0.94,0.0,0.01,7.14,3.06,0.96,2
43.6,3.24,0.67,23.06,158.68,5977.29,5.66,1.81,33.2,0.88,403.44,0.53,0.12,0.59,0.62,0.34,0.16,12.19,1.47,0.58,1
48.3,1.33,3.46,125.9,65.08,2526.37,110.39,31.37,52.87,0.68,727.19,0.57,1.05,0.05,0.22,0.03,0.05,27.79,4.86,1.38,7
128.17,1.86,6.21,21.57,77.64,10605.1,21.48,16.92,75.81,0.79,1305.61,0.81,1.8,0.1,0.43,0.62,0.11,12.0,4.8,1.06,1
79.36,2.08,13.61,82.52,243.69,4999.67,49.39,73.87,149.15,1.14,1668.28,0.56,1.94,0.13,0.21,0.0,0.05,8.59,3.85,1.14,1
128.17,1.86,6.21,21.57,77.64,10605.1,21.48,16.92,75.81,0.79,1305.61,0.81,1.8,0.1,0.43,0.62,0.11,12.0,4.8,1.06,1
124.81,2.2,7.87,60.19,175.79,3652.93,24.51,54.63,101.47,1.39,1038.02,0.88,0.79,0.42,0.25,0.16,0.42,10.88,4.3,0.91,2
64.95,1.77,2.54,62.6,14.72,742.4,13.38,38.04,1.76,1.62,587.74,0.55,0.32,0.3,0.14,0.05,0.47,20.48,8.17,4.32,4
116.63,3.71,5.01,34.93,85.1,7507.62,19.28,41.32,8.14,0.83,559.11,0.8,0.66,0.7,0.65,0.05,0.31,14.16,2.33,1.95,1
6.64,1.19,0.9,74.09,17.0,6590.32,4.26,37.59,10.26,0.4,146.72,0.84,0.56,0.42,0.5,0.01,0.61,37.8,14.52,2.97,2
49.2,1.62,3.36,51.66,14.24,5117.15,32.58,20.12,52.57,1.82,120.45,0.78,0.11,0.27,0.58,0.19,0.32,5.51,1.49,1.0,1
105.26,2.4,3.27,61.98,66.53,9204.17,50.9,58.06,95.64,1.07,1477.78,0.88,2.4,0.59,0.17,0.03,0.02,10.95,2.55,0.88,1
22.12,1.17,4.17,92.79,23.18,5806.72,3.67,45.8,109.64,1.74,1813.36,0.72,0.09,0.18,0.96,0.46,0.13,0.01,5.58,1.02,1
2.21,1.66,1.17,21.81,17.47,2.03,18.17,7.04,4.99,1.08,85.54,0.58,0.78,0.11,0.5,0.05,0.17,44.48,2.37,6.86,3
43.6,3.24,0.67,23.06,158.68,5977.29,5.66,1.81,33.2,0.88,403.44,0.53,0.12,0.59,0.62,0.34,0.16,12.19,1.47,0.58,1
98.07,1.5,4.94,69.81,179.9,6786.94,31.41,55.9,132.82,0.88,420.24,0.83,1.0,0.11,0.61,0.3,0.11,8.22,5.86,1.24,2
99.17,1.86,6.08,103.18,171.98,2496.91,41.08,61.54,34.72,1.01,1447.34,0.62,1.92,0.24,0.4,0.41,0.61,3.95,2.3,1.07,1
57.66,2.83,2.64,17.16,16.64,5572.56,4.47,7.61,37.67,1.84,175.95,0.86,0.29,0.73,0.72,0.0,0.0,6.47,0.76,0.34,1
50.73,3.13,9.86,64.58,35.42,2226.13,25.4,47.19,39.03,0.34,559.64,0.32,1.04,0.68,0.35,0.03,0.07,12.52,4.01,0.98,2
145.71,2.17,6.47,29.7,60.53,9174.92,19.49,40.69,121.59,1.67,2017.16,0.4,0.88,0.66,0.35,0.15,0.45,35.14,4.6,1.55,1
24.92,2.59,4.77,8.95,8.47,35.11,30.07,7.18,18.41,1.32,257.14,0.03,1.81,0.66,0.66,0.99,0.38,8.32,1.22,0.78,2
73.76,1.3,0.07,83.11,86.09,3942.22,101.28,12.47,2.7,0.11,127.98,0.2,1.42,0.13,0.44,0.01,0.16,13.08,2.81,1.18,2
67.39,2.9,9.26,11.31,61.14,857.88,5.21,30.54,16.83,1.0,297.57,0.93,0.04,0.37,0.6,0.04,0.21,10.6,3.64,1.42,1
162.26,1.93,6.73,58.21,320.62,10450.3,66.07,60.16,120.82,1.41,1219.91,0.55,0.97,0.27,0.17,0.03,0.25,11.75,6.33,5.59,2
145.67,2.95,4.75,51.18,164.92,6244.38,44.12,27.89,80.55,1.19,716.49,0.88,1.3,0.67,0.36,0.14,0.36,6.18,4.22,0.61,1
66.64,1.53,0.54,10.04,23.88,3062.69,9.01,15.61,36.18,1.85,623.45,0.51,0.71,0.42,0.56,0.3,0.73,60.3,4.23,6.71,3
75.19,2.21,2.51,32.38,10.88,858.21,3.62,23.88,71.87,1.16,289.33,0.58,1.92,0.61,0.83,0.16,0.02,8.25,1.22,0.93,1
62.0,1.97,0.14,70.49,41.96,10650.72,4.21,11.58,106.16,1.14,522.75,0.74,2.74,0.06,0.21,0.0,0.0,17.27,1.39,1.15,1
89.31,2.66,6.18,64.73,135.85,8742.98,58.16,26.9,27.67,1.46,1494.63,0.73,1.93,0.13,0.19,0.04,0.11,8.96,3.16,0.96,2
18.93,1.97,9.39,44.9,72.67,11707.41,54.32,23.88,85.27,0.8,867.3,0.92,2.73,0.59,0.21,0.28,0.23,10.62,1.88,0.91,2
75.2,1.82,0.32,63.99,187.3,10231.99,41.34,7.2,103.73,0.6,630.92,0.97,1.76,0.14,0.42,0.0,0.0,16.33,5.18,0.84,1
55.86,2.24,0.06,16.98,45.99,1166.3,42.75,39.88,66.58,1.35,1336.74,0.44,0.67,0.81,0.46,0.53,0.97,7.13,1.57,0.81,1
135.31,2.07,7.14,27.39,86.03,4337.65,33.47,8.98,117.64,1.19,882.82,0.73,0.29,0.08,0.21,0.7,0.92,11.04,8.31,1.7,1
18.04,1.04,1.76,83.42,6.95,5816.28,32.44,34.06,30.75,1.74,136.61,0.47,2.67,0.24,0.88,0.0,0.0,4.36,1.05,0.88,1
89.31,2.66,6.18,64.73,135.85,8742.98,58.16,26.9,27.67,1.46,1494.63,0.73,1.93,0.13,0.19,0.04,0.11,8.96,3.16,0.96,2
18.04,1.04,1.76,83.42,6.95,5816.28,32.44,34.06,30.75,1.74,136.61,0.47,2.67,0.24,0.88,0.0,0.0,4.36,1.05,0.88,1
107.6,1.49,0.49,24.19,214.97,9559.23,1.33,8.46,48.82,1.66,932.96,0.07,0.29,0.01,0.21,0.0,0.0,59.62,7.11,4.97,2
2.38,1.95,4.6,25.63,17.62,626.81,21.62,4.41,39.44,1.24,998.58,0.17,1.81,0.83,0.18,0.96,0.73,5.15,1.71,1.04,1
99.17,1.86,6.08,103.18,171.98,2496.91,41.08,61.54,34.72,1.01,1447.34,0.62,1.92,0.24,0.4,0.41,0.61,3.95,2.3,1.07,1
37.25,1.95,0.48,7.95,128.79,3368.95,28.22,7.9,18.87,0.64,33.62,0.71,1.03,0.33,0.46,0.68,0.19,16.34,1.01,3.84,1
2.6,2.04,1.86,22.79,23.57,1.74,17.3,5.86,5.73,1.45,63.31,0.44,0.73,0.37,0.98,0.0,0.0,14.09,2.02,0.74,1
84.36,1.26,10.67,106.32,38.52,12796.08,29.63,6.35,120.07,0.89,612.34,0.97,2.85,0.03,0.06,0.0,0.0,17.96,4.36,1.16,1
145.71,2.17,6.47,29.7,60.53,9174.92,19.49,40.69,121.59,1.67,2017.16,0.4,0.88,0.66,0.35,0.15,0.45,35.14,4.6,1.55,1
9.17,2.67,1.45,6.2,15.45,25.26,8.63,1.71,1.08,1.82,88.92,0.1,0.0,0.26,0.37,0.0,0.0,7.5,6.64,1.53,1
61.91,2.19,5.52,96.93,37.19,1204.84,34.55,60.91,110.04,0.45,1150.31,0.99,2.32,0.46,0.32,0.8,0.92,9.61,5.01,1.17,1
128.29,2.0,1.36,51.95,291.33,7069.5,55.31,35.99,105.25,0.89,2026.52,0.89,2.0,0.6,0.32,0.19,0.41,13.76,5.81,1.02,4
140.37,1.28,7.69,90.09,321.96,4056.09,43.23,16.78,96.48,1.34,1123.01,0.76,2.71,0.14,0.06,0.06,0.1,21.25,9.94,2.78,1
20.76,3.45,1.09,36.92,8.64,6265.19,9.68,7.79,34.62,1.44,128.47,0.78,0.39,0.47,0.6,0.15,0.09,42.65,5.97,5.9,2
69.33,1.33,0.02,35.92,148.4,5215.04,3.58,5.61,23.95,0.71,109.26,0.59,0.53,0.5,0.44,0.04,0.14,17.85,5.81,1.02,1
88.95,2.02,2.09,99.35,63.16,6523.65,42.04,38.56,113.33,0.87,1723.76,0.6,2.27,0.47,0.33,0.54,0.91,10.31,5.37,0.92,1
80.52,4.29,10.4,23.35,171.72,4222.26,37.1,51.62,46.22,1.0,1451.97,0.8,2.12,0.32,0.26,0.07,0.03,11.66,3.52,1.02,2
139.13,2.98,13.12,101.75,266.27,8176.07,55.42,75.32,26.55,0.5,277.2,0.91,2.65,0.16,0.17,0.15,0.25,9.23,5.74,0.92,1
99.17,1.86,6.08,103.18,171.98,2496.91,41.08,61.54,34.72,1.01,1447.34,0.62,1.92,0.24,0.4,0.41,0.61,3.95,2.3,1.07,1
73.76,1.3,0.07,83.11,86.09,3942.22,101.28,12.47,2.7,0.11,127.98,0.2,1.42,0.13,0.44,0.01,0.16,13.08,2.81,1.18,2
129.85,2.89,12.42,54.04,64.08,6070.53,55.92,61.47,20.27,0.88,907.98,0.52,2.63,0.27,0.15,0.48,0.66,7.9,4.06,0.99,1
20.76,3.45,1.09,36.92,8.64,6265.19,9.68,7.79,34.62,1.44,128.47,0.78,0.39,0.47,0.6,0.15,0.09,42.65,5.97,5.9,2
62.0,1.97,0.14,70.49,41.96,10650.72,4.21,11.58,106.16,1.14,522.75,0.74,2.74,0.06,0.21,0.0,0.0,17.27,1.39,1.15,1
128.17,1.86,6.21,21.57,77.64,10605.1,21.48,16.92,75.81,0.79,1305.61,0.81,1.8,0.1,0.43,0.62,0.11,12.0,4.8,1.06,1
88.95,2.02,2.09,99.35,63.16,6523.65,42.04,38.56,113.33,0.87,1723.76,0.6,2.27,0.47,0.33,0.54,0.91,10.31,5.37,0.92,1
39.75,2.0,3.61,40.32,79.52,6493.99,6.5,25.32,76.25,1.4,1151.53,0.34,1.5,0.45,0.16,0.0,0.0,3.55,1.79,0.77,1
81.07,3.6,6.19,57.36,296.31,10962.14,5.21,69.52,5.93,1.45,14.4,0.27,0.39,0.83,0.5,0.07,1.02,11.07,3.43,1.03,1
129.85,2.89,12.42,54.04,64.08,6070.53,55.92,61.47,20.27,0.88,907.98,0.52,2.63,0.27,0.15,0.48,0.66,7.9,4.06,0.99,1
61.51,1.5,5.6,57.96,48.1,1544.12,38.24,2.75,34.3,1.46,470.79,0.59,0.02,0.07,0.85,0.28,0.36,3.14,5.31,1.02,1
70.24,2.28,3.5,40.33,153.08,1214.96,3.5,51.48,8.01,1.14,35.48,0.37,0.67,0.62,0.42,0.08,0.87,12.02,3.09,1.1,1
148.58,3.15,10.73,108.19,288.94,9537.5,62.83,12.86,145.3,0.78,849.1,0.9,1.0,0.31,0.07,0.18,0.04,11.95,4.69,1.08,1
9.14,1.66,1.36,19.64,19.44,8038.34,5.99,6.15,15.0,0.81,594.28,0.43,0.44,0.6,0.44,0.21,1.53,23.48,4.1,1.01,1
76.51,1.38,5.86,64.25,160.55,5776.99,19.58,50.87,69.38,1.29,988.47,0.36,1.7,0.29,0.33,0.0,0.12,11.55,15.0,1.77,2
57.66,2.83,2.64,17.16,16.64,5572.56,4.47,7.61,37.67,1.84,175.95,0.86,0.29,0.73,0.72,0.0,0.0,6.47,0.76,0.34,1
99.17,1.86,6.08,103.18,171.98,2496.91,41.08,61.54,34.72,1.01,1447.34,0.62,1.92,0.24,0.4,0.41,0.61,3.95,2.3,1.07,1
73.76,1.3,0.07,83.11,86.09,3942.22,101.28,12.47,2.7,0.11,127.98,0.2,1.42,0.13,0.44,0.01,0.16,13.08,2.81,1.18,2
27.7,2.07,8.33,71.96,174.78,6674.44,37.75,74.08,40.7,1.33,760.23,0.9,1.19,0.45,0.18,0.17,0.73,16.11,4.14,3.01,2
1.5,1.44,0.0,40.42,11.2,847.39,10.8,5.55,52.26,1.72,569.3,0.15,2.35,0.32,0.84,0.93,1.01,8.63,2.94,1.1,5
116.67,2.05,3.66,74.83,259.8,7436.17,41.93,35.75,147.62,1.28,1000.86,0.75,1.16,0.32,0.1,0.39,0.43,10.94,4.24,1.18,2
99.17,1.86,6.08,103.18,171.98,2496.91,41.08,61.54,34.72,1.01,1447.34,0.62,1.92,0.24,0.4,0.41,0.61,3.95,2.3,1.07,1
69.33,1.33,0.02,35.92,148.4,5215.04,3.58,5.61,23.95,0.71,109.26,0.59,0.53,0.5,0.44,0.04,0.14,17.85,5.81,1.02,1
22.58,2.0,11.2,43.99,82.27,1754.13,15.96,47.27,100.47,0.88,1868.64,0.81,1.7,0.22,0.13,0.84,0.89,12.31,4.94,1.06,2
105.26,2.4,3.27,61.98,66.53,9204.17,50.9,58.06,95.64,1.07,1477.78,0.88,2.4,0.59,0.17,0.03,0.02,10.95,2.55,0.88,1
11.32,2.84,1.41,11.58,49.25,8344.15,31.71,19.1,3.48,1.89,138.64,0.34,0.02,0.82,0.4,0.21,0.89,44.86,2.16,1.24,1
29.22,1.98,3.42,53.28,134.35,1610.36,100.61,10.46,60.48,0.82,1339.48,0.38,1.84,0.11,0.3,0.09,0.27,10.05,5.5,1.12,3
88.95,2.02,2.09,99.35,63.16,6523.65,42.04,38.56,113.33,0.87,1723.76,0.6,2.27,0.47,0.33,0.54,0.91,10.31,5.37,0.92,1
29.35,3.47,4.29,33.1,244.48,7653.12,2.12,61.71,5.64,0.55,39.93,0.51,0.76,0.77,0.44,0.01,0.49,15.69,2.69,1.03,2
129.85,2.89,12.42,54.04,64.08,6070.53,55.92,61.47,20.27,0.88,907.98,0.52,2.63,0.27,0.15,0.48,0.66,7.9,4.06,0.99,1
107.77,1.89,5.1,22.14,29.16,6022.24,27.51,6.9,62.06,1.52,209.93,0.47,0.35,0.89,0.62,0.54,0.21,9.66,2.46,0.76,1
39.82,1.8,2.83,65.87,37.13,1497.6,36.73,36.28,38.87,0.85,1568.16,0.89,2.43,0.01,0.4,0.34,0.46,3.13,3.83,1.01,1
66.64,1.53,0.54,10.04,23.88,3062.69,9.01,15.61,36.18,1.85,623.45,0.51,0.71,0.42,0.56,0.3,0.73,60.3,4.23,6.71,3
21.97,2.36,1.86,27.35,182.46,3636.51,32.37,3.57,8.84,1.04,167.6,0.95,0.52,0.32,0.65,0.0,0.0,8.08,1.92,0.92,1
89.31,2.66,6.18,64.73,135.85,8742.98,58.16,26.9,27.67,1.46,1494.63,0.73,1.93,0.13,0.19,0.04,0.11,8.96,3.16,0.96,2
70.28,1.57,3.64,50.31,144.16,2166.49,4.77,30.17,6.44,1.43,496.98,0.61,0.59,0.43,0.39,0.06,0.66,20.55,11.33,1.8,2
62.99,1.59,1.11,65.37,19.22,4242.34,29.05,8.6,96.53,1.52,910.62,0.75,0.98,0.0,0.33,0.0,0.0,10.67,3.69,1.01,2
152.24,2.29,10.04,81.86,235.89,2532.23,11.65,70.15,136.85,0.97,1602.4,0.88,2.15,0.3,0.34,0.05,0.41,10.75,6.96,1.21,2
61.77,2.03,6.05,33.19,240.41,1722.6,3.71,62.08,8.6,0.97,56.58,0.7,0.85,0.61,0.45,0.0,0.49,9.52,3.82,1.52,4
72.55,1.91,5.99,15.45,201.98,3363.69,42.4,4.04,40.18,0.72,1485.57,0.99,0.93,0.56,0.28,0.79,0.59,9.41,1.46,0.8,1
22.64,3.02,4.9,36.31,30.88,2211.66,8.5,47.74,30.47,1.95,403.54,0.49,0.25,0.58,0.74,0.79,0.8,4.87,2.29,0.64,1
2.38,1.95,4.6,25.63,17.62,626.81,21.62,4.41,39.44,1.24,998.58,0.17,1.81,0.83,0.18,0.96,0.73,5.15,1.71,1.04,1
45.36,4.45,0.36,25.57,15.09,2441.33,12.5,54.72,74.49,0.61,487.6,0.93,0.03,0.69,0.66,0.04,0.33,4.76,3.32,0.66,1
69.33,1.33,0.02,35.92,148.4,5215.04,3.58,5.61,23.95,0.71,109.26,0.59,0.53,0.5,0.44,0.04,0.14,17.85,5.81,1.02,1
152.24,2.29,10.04,81.86,235.89,2532.23,11.65,70.15,136.85,0.97,1602.4,0.88,2.15,0.3,0.34,0.05,0.41,10.75,6.96,1.21,2
145.67,2.95,4.75,51.18,164.92,6244.38,44.12,27.89,80.55,1.19,716.49,0.88,1.3,0.67,0.36,0.14,0.36,6.18,4.22,0.61,1
45.36,4.45,0.36,25.57,15.09,2441.33,12.5,54.72,74.49,0.61,487.6,0.93,0.03,0.69,0.66,0.04,0.33,4.76,3.32,0.66,1
85.8,1.4,9.75,81.33,100.06,9003.58,6.45,40.61,51.4,1.56,1486.44,0.5,2.38,0.02,0.14,0.0,0.0,11.67,3.85,0.94,1
50.73,3.13,9.86,64.58,35.42,2226.13,25.4,47.19,39.03,0.34,559.64,0.32,1.04,0.68,0.35,0.03,0.07,12.52,4.01,0.98,2
73.76,1.3,0.07,83.11,86.09,3942.22,101.28,12.47,2.7,0.11,127.98,0.2,1.42,0.13,0.44,0.01,0.16,13.08,2.81,1.18,2
37.25,1.95,0.48,7.95,128.79,3368.95,28.22,7.9,18.87,0.64,33.62,0.71,1.03,0.33,0.46,0.68,0.19,16.34,1.01,3.84,1
142.61,3.34,13.51,68.54,277.14,10717.88,38.35,49.51,32.8,0.83,131.97,0.74,2.74,0.42,0.17,0.05,0.29,10.48,3.7,1.04,1
67.12,3.07,7.13,52.36,167.09,9190.95,61.45,57.39,21.97,1.41,353.85,0.52,0.67,0.63,0.4,0.35,0.97,7.97,3.45,0.96,1
142.61,3.34,13.51,68.54,277.14,10717.88,38.35,49.51,32.8,0.83,131.97,0.74,2.74,0.42,0.17,0.05,0.29,10.48,3.7,1.04,1
145.71,2.17,6.47,29.7,60.53,9174.92,19.49,40.69,121.59,1.67,2017.16,0.4,0.88,0.66,0.35,0.15,0.45,35.14,4.6,1.55,1
27.64,2.62,3.5,14.16,30.98,3791.59,0.74,5.54,96.62,1.0,881.28,0.67,0.18,0.55,0.33,0.46,0.5,3.88,1.41,0.61,1
80.52,4.29,10.4,23.35,171.72,4222.26,37.1,51.62,46.22,1.0,1451.97,0.8,2.12,0.32,0.26,0.07,0.03,11.66,3.52,1.02,2
55.01,2.27,3.62,62.46,79.01,8559.7,12.02,53.2,51.65,1.17,1058.86,0.66,1.89,0.47,0.42,0.09,0.58,10.31,6.56,0.99,1
70.24,2.28,3.5,40.33,153.08,1214.96,3.5,51.48,8.01,1.14,35.48,0.37,0.67,0.62,0.42,0.08,0.87,12.02,3.09,1.1,1
124.81,2.2,7.87,60.19,175.79,3652.93,24.51,54.63,101.47,1.39,1038.02,0.88,0.79,0.42,0.25,0.16,0.42,10.88,4.3,0.91,2
79.36,2.08,13.61,82.52,243.69,4999.67,49.39,73.87,149.15,1.14,1668.28,0.56,1.94,0.13,0.21,0.0,0.05,8.59,3.85,1.14,1
64.95,1.77,2.54,62.6,14.72,742.4,13.38,38.04,1.76,1.62,587.74,0.55,0.32,0.3,0.14,0.05,0.47,20.48,8.17,4.32,4
49.2,1.62,3.36,51.66,14.24,5117.15,32.58,20.12,52.57,1.82,120.45,0.78,0.11,0.27,0.58,0.19,0.32,5.51,1.49,1.0,1
140.48,1.24,0.64,75.84,140.37,10741.3,40.53,44.62,14.75,1.48,182.22,0.09,0.08,0.24,0.78,0.43,0.27,8.11,4.53,1.05,1
99.17,1.86,6.08,103.18,171.98,2496.91,41.08,61.54,34.72,1.01,1447.34,0.62,1.92,0.24,0.4,0.41,0.61,3.95,2.3,1.07,1
139.62,1.71,6.28,84.55,44.91,1913.61,7.78,8.89,72.82,1.45,765.04,0.13,1.08,0.8,0.34,0.0,0.0,13.42,6.69,1.42,1
48.95,3.33,1.95,88.28,40.37,846.91,40.32,20.54,112.99,1.84,108.26,0.43,0.98,0.15,0.94,0.0,0.01,7.14,3.06,0.96,2
145.71,2.17,6.47,29.7,60.53,9174.92,19.49,40.69,121.59,1.67,2017.16,0.4,0.88,0.66,0.35,0.15,0.45,35.14,4.6,1.55,1
145.67,2.95,4.75,51.18,164.92,6244.38,44.12,27.89,80.55,1.19,716.49,0.88,1.3,0.67,0.36,0.14,0.36,6.18,4.22,0.61,1
69.33,1.33,0.02,35.92,148.4,5215.04,3.58,5.61,23.95,0.71,109.26,0.59,0.53,0.5,0.44,0.04,0.14,17.85,5.81,1.02,1
56.33,1.2,0.25,29.99,43.77,5033.83,30.69,7.17,12.87,1.0,256.52,0.18,0.06,0.05,0.23,0.39,0.29,8.57,5.07,1.03,1
98.07,1.5,4.94,69.81,179.9,6786.94,31.41,55.9,132.82,0.88,420.24,0.83,1.0,0.11,0.61,0.3,0.11,8.22,5.86,1.24,2
33.17,1.99,37.02,66.39,176.75,6645.7,42.12,10.64,101.81,0.8,776.28,0.99,1.9,0.26,0.22,0.79,0.15,11.65,3.71,1.1,2
117.34,1.01,4.24,95.09,142.9,353.46,42.74,25.74,16.55,1.1,363.7,0.36,0.14,0.52,0.26,0.18,0.4,14.37,4.08,1.12,1
85.8,1.4,9.75,81.33,100.06,9003.58,6.45,40.61,51.4,1.56,1486.44,0.5,2.38,0.02,0.14,0.0,0.0,11.67,3.85,0.94,1
62.66,1.97,10.72,87.94,132.24,9504.58,60.2,21.58,107.84,0.71,880.81,1.0,1.88,0.05,0.26,0.0,0.0,13.82,3.16,0.97,1
86.35,1.38,0.88,83.63,200.82,7728.04,62.75,60.04,121.94,0.9,1566.5,0.94,3.0,0.06,0.08,0.0,0.0,11.4,6.0,1.27,1
11.32,2.84,1.41,11.58,49.25,8344.15,31.71,19.1,3.48,1.89,138.64,0.34,0.02,0.82,0.4,0.21,0.89,44.86,2.16,1.24,1
119.38,2.42,1.35,75.75,81.16,3994.14,14.09,4.74,27.29,1.84,641.55,0.46,0.17,0.29,0.45,0.0,0.0,14.26,2.89,1.08,1
126.5,2.0,13.29,69.41,276.53,7897.85,31.59,67.95,154.15,0.87,1005.55,0.91,1.5,0.37,0.06,0.42,0.42,11.1,5.88,1.23,3
24.92,2.59,4.77,8.95,8.47,35.11,30.07,7.18,18.41,1.32,257.14,0.03,1.81,0.66,0.66,0.99,0.38,8.32,1.22,0.78,2
145.67,2.95,4.75,51.18,164.92,6244.38,44.12,27.89,80.55,1.19,716.49,0.88,1.3,0.67,0.36,0.14,0.36,6.18,4.22,0.61,1
99.17,1.86,6.08,103.18,171.98,2496.91,41.08,61.54,34.72,1.01,1447.34,0.62,1.92,0.24,0.4,0.41,0.61,3.95,2.3,1.07,1
18.04,1.04,1.76,83.42,6.95,5816.28,32.44,34.06,30.75,1.74,136.61,0.47,2.67,0.24,0.88,0.0,0.0,4.36,1.05,0.88,1
99.17,1.86,6.08,103.18,171.98,2496.91,41.08,61.54,34.72,1.01,1447.34,0.62,1.92,0.24,0.4,0.41,0.61,3.95,2.3,1.07,1
118.2,1.83,8.14,109.48,198.56,8613.55,16.25,59.03,81.45,0.67,1817.47,0.61,1.72,0.12,0.37,0.03,0.21,18.67,5.04,0.86,1
88.95,2.02,2.09,99.35,63.16,6523.65,42.04,38.56,113.33,0.87,1723.76,0.6,2.27,0.47,0.33,0.54,0.91,10.31,5.37,0.92,1
88.95,2.02,2.09,99.35,63.16,6523.65,42.04,38.56,113.33,0.87,1723.76,0.6,2.27,0.47,0.33,0.54,0.91,10.31,5.37,0.92,1
20.22,2.76,1.42,52.31,227.31,4632.09,2.44,48.57,35.35,1.24,177.66,0.27,0.08,0.1,0.43,0.01,0.35,31.81,6.32,4.15,3
116.67,2.05,3.66,74.83,259.8,7436.17,41.93,35.75,147.62,1.28,1000.86,0.75,1.16,0.32,0.1,0.39,0.43,10.94,4.24,1.18,2
88.95,2.02,2.09,99.35,63.16,6523.65,42.04,38.56,113.33,0.87,1723.76,0.6,2.27,0.47,0.33,0.54,0.91,10.31,5.37,0.92,1
127.72,1.19,7.13,37.76,95.75,10754.52,35.72,11.98,32.13,0.8,233.49,0.98,1.85,0.03,0.19,0.0,0.0,13.23,5.26,1.23,1
74.44,2.6,13.9,47.46,58.64,11958.49,45.67,74.78,8.44,0.86,1370.1,0.76,2.81,0.66,0.11,0.0,0.06,15.56,6.54,1.5,1
161.16,1.06,4.41,89.95,157.51,300.47,65.22,25.91,87.98,0.4,2025.73,0.92,2.7,0.03,0.15,0.0,0.0,18.99,6.42,2.01,1
6.64,1.19,0.9,74.09,17.0,6590.32,4.26,37.59,10.26,0.4,146.72,0.84,0.56,0.42,0.5,0.01,0.61,37.8,14.52,2.97,2
55.01,2.27,3.62,62.46,79.01,8559.7,12.02,53.2,51.65,1.17,1058.86,0.66,1.89,0.47,0.42,0.09,0.58,10.31,6.56,0.99,1
148.58,3.15,10.73,108.19,288.94,9537.5,62.83,12.86,145.3,0.78,849.1,0.9,1.0,0.31,0.07,0.18,0.04,11.95,4.69,1.08,1
99.17,1.86,6.08,103.18,171.98,2496.91,41.08,61.54,34.72,1.01,1447.34,0.62,1.92,0.24,0.4,0.41,0.61,3.95,2.3,1.07,1
116.63,3.71,5.01,34.93,85.1,7507.62,19.28,41.32,8.14,0.83,559.11,0.8,0.66,0.7,0.65,0.05,0.31,14.16,2.33,1.95,1
82.72,2.08,6.61,13.24,63.14,10847.83,34.77,6.9,44.7,0.68,481.81,0.99,1.69,0.33,0.24,0.7,0.78,11.24,2.73,0.94,1
60.8,2.83,8.46,51.74,288.81,8720.34,14.91,58.51,26.88,1.45,92.1,0.4,0.38,0.78,0.44,0.13,0.99,8.93,3.2,0.97,1
75.2,1.82,0.32,63.99,187.3,10231.99,41.34,7.2,103.73,0.6,630.92,0.97,1.76,0.14,0.42,0.0,0.0,16.33,5.18,0.84,1
147.74,1.82,11.79,27.3,176.04,2952.56,53.3,42.18,94.17,1.04,836.69,0.67,1.16,0.43,0.44,0.22,0.04,9.35,5.14,0.75,3
