$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
42.76,1.03,7.47,48.04,48.2,2858.83,15.4,40.27,62.72,0.65,830.32,0.89,2.34,0.52,0.32,0.0,0.0,9.9,1.2,0.67,15
37.55,1.0,7.08,4.56,127.12,1355.64,14.88,23.24,70.4,1.53,848.19,0.24,0.72,0.0,0.19,0.0,0.0,23.44,2.41,1.16,14
18.98,2.17,0.56,62.06,44.75,607.62,151.77,8.18,35.29,0.91,419.53,0.57,4.8,0.3,0.19,0.78,0.09,9.75,1.15,1.31,4
3.37,2.38,0.0,2.54,20.04,0.52,1.6,2.88,1.92,1.77,130.31,0.37,1.42,0.17,0.45,0.14,0.22,26.18,10.17,6.3,1
12.17,1.8,0.0,131.25,21.78,46.37,115.82,4.05,17.62,0.86,22.32,0.47,0.0,0.74,0.27,0.32,1.31,1.58,1.0,0.83,2
30.0,1.02,6.8,43.46,24.35,2081.69,11.42,13.2,14.51,0.72,252.63,0.72,1.49,0.28,0.37,0.0,0.0,6.66,1.38,0.93,8
7.36,2.26,0.0,60.66,20.28,36.58,195.46,3.12,2.69,1.35,19.16,0.86,0.58,0.17,0.27,0.0,0.0,4.21,1.0,0.8,1
30.16,1.02,6.96,23.9,99.77,2698.06,7.43,51.24,64.86,0.98,852.0,0.75,2.35,0.04,0.56,0.0,0.0,9.5,1.29,1.04,18
41.8,1.02,3.03,47.43,4.2,577.61,10.91,30.96,51.17,1.2,546.62,0.71,2.32,0.28,0.58,0.0,0.0,7.4,1.06,0.85,8
10.03,1.0,2.62,3.12,53.9,878.12,7.72,18.33,50.55,1.4,197.06,0.37,0.76,0.0,0.46,0.0,0.0,18.66,1.81,0.77,7
19.77,1.95,1.03,237.78,35.6,149.21,38.81,5.55,20.96,1.59,123.76,0.41,0.12,0.11,0.14,0.57,1.52,5.25,1.05,0.97,2
57.82,2.41,7.0,25.44,22.69,1510.78,7.06,7.81,19.69,1.09,564.41,0.32,0.28,0.31,0.39,1.15,2.01,7.87,1.05,1.0,8
9.71,1.57,0.04,18.33,129.29,1132.74,2.64,37.57,14.43,0.49,89.55,0.96,0.83,0.36,0.56,1.01,1.59,9.49,4.31,1.12,8
89.7,2.49,8.05,43.98,56.13,1966.68,14.96,25.73,62.52,0.43,706.36,0.95,1.94,0.83,0.1,0.9,0.12,12.85,2.31,1.24,15
13.73,1.0,0.27,27.57,176.31,1662.29,2.89,50.58,56.8,0.39,964.44,0.98,1.44,0.0,0.57,0.0,0.0,9.68,1.56,1.0,14
2.68,2.46,3.37,34.95,20.88,433.03,1.46,4.76,23.33,0.51,348.33,0.93,0.86,0.84,0.54,0.4,0.02,12.57,1.55,0.54,5
91.25,2.33,0.44,12.9,149.25,2843.79,22.19,35.69,41.74,0.79,559.18,0.81,1.18,0.13,0.42,0.85,1.0,6.3,1.93,0.83,14
45.07,2.39,0.27,41.42,46.27,1778.19,12.23,15.23,13.41,0.68,545.6,0.57,1.87,0.1,0.43,0.87,0.15,22.14,4.95,1.48,8
70.0,1.77,7.74,17.39,80.66,4319.53,11.18,24.73,60.69,0.94,545.29,0.82,2.6,0.21,0.14,0.36,0.29,8.38,2.08,0.96,14
15.95,1.55,2.71,38.36,75.97,1207.77,15.24,41.04,60.02,0.9,221.67,0.48,1.5,0.73,0.43,0.11,0.03,9.63,2.29,1.2,11
11.62,2.15,0.02,10.82,34.77,478.86,2.69,4.12,7.29,1.21,84.44,0.69,0.02,0.48,0.61,1.36,2.62,6.27,1.02,0.57,5
13.96,1.87,0.18,7.55,14.98,946.25,2.9,34.86,51.4,0.46,953.47,0.96,0.79,0.5,0.59,0.0,0.0,9.05,0.95,0.17,7
9.24,1.98,3.69,32.04,7.0,746.89,4.06,15.58,50.42,1.23,275.21,0.46,0.82,0.07,0.3,0.87,1.45,6.55,1.23,0.76,9
36.72,1.43,1.06,22.53,93.78,1265.25,23.17,28.52,84.57,0.9,428.91,0.85,2.07,0.02,0.09,0.56,2.52,9.71,2.91,1.07,15
72.09,1.33,7.05,11.64,25.9,3459.16,7.89,46.07,65.77,1.33,490.02,0.57,1.98,0.65,0.46,0.94,0.87,7.56,1.62,0.64,15
12.94,1.0,0.01,13.45,153.03,1107.35,6.82,9.39,21.82,1.72,25.64,0.4,0.36,0.0,0.56,0.0,0.0,4.22,1.11,1.0,7
13.96,1.87,0.18,7.55,14.98,946.25,2.9,34.86,51.4,0.46,953.47,0.96,0.79,0.5,0.59,0.0,0.0,9.05,0.95,0.17,7
25.47,1.66,2.96,151.06,43.09,18.68,96.5,16.44,51.08,0.45,207.33,0.57,1.15,0.31,0.61,0.25,0.01,1.55,1.34,0.94,6
9.71,1.57,0.04,18.33,129.29,1132.74,2.64,37.57,14.43,0.49,89.55,0.96,0.83,0.36,0.56,1.01,1.59,9.49,4.31,1.12,8
12.64,1.95,1.5,24.04,84.68,145.97,8.5,31.57,19.28,0.51,289.89,0.98,1.28,0.02,0.52,0.62,1.7,9.24,1.72,1.11,7
7.26,1.63,0.0,13.25,11.99,2.46,1.0,8.73,5.56,0.81,125.45,0.06,2.87,0.99,0.32,0.0,0.0,9.04,0.3,1.07,5
30.7,1.15,0.06,219.22,55.91,1083.57,23.11,4.6,23.44,1.95,344.67,0.34,0.97,0.0,0.26,0.26,0.01,1.26,1.14,1.04,6
53.52,1.0,4.04,69.21,106.9,2231.37,119.99,44.14,39.03,1.01,974.56,0.64,1.37,0.0,0.12,0.0,0.0,7.04,1.94,1.09,15
7.15,1.84,0.05,18.35,115.51,401.35,1.64,28.03,12.72,1.75,858.33,0.95,0.43,0.77,0.68,0.0,0.0,4.05,0.35,0.24,7
30.7,1.15,0.06,219.22,55.91,1083.57,23.11,4.6,23.44,1.95,344.67,0.34,0.97,0.0,0.26,0.26,0.01,1.26,1.14,1.04,6
19.75,1.0,0.24,233.56,15.07,7.72,234.07,3.81,6.42,0.32,25.56,0.84,0.0,0.0,0.2,0.0,0.0,1.25,1.0,0.95,1
50.07,4.95,2.78,33.66,10.19,93.24,44.44,11.33,13.06,0.53,158.05,0.27,0.03,0.9,0.49,0.03,0.01,8.31,1.07,0.56,4
65.48,1.0,4.72,56.94,14.12,3747.49,8.46,11.06,35.88,0.83,149.31,0.8,1.23,0.0,0.53,0.0,0.0,9.77,2.0,1.02,14
70.0,1.77,7.74,17.39,80.66,4319.53,11.18,24.73,60.69,0.94,545.29,0.82,2.6,0.21,0.14,0.36,0.29,8.38,2.08,0.96,14
50.07,4.95,2.78,33.66,10.19,93.24,44.44,11.33,13.06,0.53,158.05,0.27,0.03,0.9,0.49,0.03,0.01,8.31,1.07,0.56,4
18.99,2.24,0.0,90.97,19.53,189.4,102.15,4.16,11.86,1.39,65.89,0.95,0.96,0.49,0.27,0.69,1.76,5.39,1.28,0.96,2
15.69,1.17,1.92,93.98,26.16,2365.7,11.67,18.5,27.63,1.28,831.95,0.7,1.76,0.74,0.35,0.19,0.47,7.86,1.12,1.04,10
93.1,1.26,0.28,15.98,33.7,29.64,16.48,4.0,34.77,1.89,189.47,0.34,1.32,0.05,0.64,0.66,0.07,2.77,2.29,1.07,7
1.91,2.76,0.0,14.1,31.73,13.69,17.85,2.78,4.77,1.91,226.57,0.88,0.34,0.35,0.42,0.0,0.0,17.17,2.43,1.09,2
48.43,1.66,5.61,13.73,160.02,2343.26,27.59,29.92,23.05,0.93,923.12,0.95,1.46,0.4,0.14,0.88,1.12,9.95,2.0,0.95,15
15.95,1.55,2.71,38.36,75.97,1207.77,15.24,41.04,60.02,0.9,221.67,0.48,1.5,0.73,0.43,0.11,0.03,9.63,2.29,1.2,11
15.12,1.37,5.78,4.12,101.23,753.76,3.85,13.55,10.95,0.43,541.84,0.38,0.57,0.65,0.24,0.0,0.0,11.76,1.1,0.91,7
30.16,1.02,6.96,23.9,99.77,2698.06,7.43,51.24,64.86,0.98,852.0,0.75,2.35,0.04,0.56,0.0,0.0,9.5,1.29,1.04,18
16.52,2.0,0.21,12.02,97.31,1252.43,2.98,7.7,25.36,0.43,495.31,1.0,1.04,0.79,0.31,0.37,3.78,8.71,2.65,1.0,8
28.16,1.11,1.89,4.77,106.59,224.43,6.92,20.49,42.66,1.52,343.59,0.43,0.04,0.42,0.3,0.4,0.67,23.29,1.66,0.99,9
2.68,2.46,3.37,34.95,20.88,433.03,1.46,4.76,23.33,0.51,348.33,0.93,0.86,0.84,0.54,0.4,0.02,12.57,1.55,0.54,5
93.1,1.26,0.28,15.98,33.7,29.64,16.48,4.0,34.77,1.89,189.47,0.34,1.32,0.05,0.64,0.66,0.07,2.77,2.29,1.07,7
18.19,2.59,4.68,57.68,130.74,1071.68,25.88,34.39,51.79,1.48,65.67,0.17,2.55,0.45,0.3,0.12,0.37,7.71,1.96,0.88,16
11.62,2.15,0.02,10.82,34.77,478.86,2.69,4.12,7.29,1.21,84.44,0.69,0.02,0.48,0.61,1.36,2.62,6.27,1.02,0.57,5
5.71,2.14,0.2,18.32,67.22,843.13,1.02,27.37,32.55,0.43,530.11,0.98,0.75,0.2,0.55,0.0,0.0,9.79,1.54,0.85,7
45.07,2.39,0.27,41.42,46.27,1778.19,12.23,15.23,13.41,0.68,545.6,0.57,1.87,0.1,0.43,0.87,0.15,22.14,4.95,1.48,8
2.76,1.0,0.23,4.19,120.67,932.6,1.68,17.98,42.74,1.37,546.13,0.97,0.89,0.0,0.65,0.0,0.0,9.35,1.41,0.56,8
10.0,1.62,0.0,16.99,32.96,84.21,11.78,10.19,8.05,1.93,146.63,0.37,0.21,0.7,0.37,0.25,3.24,17.52,8.92,1.41,2
21.56,1.09,7.05,10.87,10.52,1701.84,7.14,31.45,22.5,1.03,482.68,0.7,1.4,0.15,0.42,0.45,0.44,7.41,1.98,0.83,8
53.52,1.0,4.04,69.21,106.9,2231.37,119.99,44.14,39.03,1.01,974.56,0.64,1.37,0.0,0.12,0.0,0.0,7.04,1.94,1.09,15
2.32,3.86,0.24,18.72,114.46,548.44,2.0,46.4,11.17,1.65,942.65,0.47,0.66,0.71,0.97,0.0,0.0,6.09,1.35,0.11,7
38.37,1.0,6.19,46.17,60.23,3288.43,20.13,22.79,66.04,0.78,335.1,0.75,2.94,0.0,0.26,0.0,0.0,12.37,1.59,0.67,14
6.07,3.36,3.55,17.41,91.42,329.89,5.44,16.79,5.02,0.77,701.4,0.6,0.68,0.15,0.61,0.0,0.0,7.25,1.61,0.64,4
43.33,4.12,1.82,65.04,47.03,1205.85,34.54,40.15,4.51,1.0,262.37,0.72,1.35,0.87,0.43,0.0,0.0,8.61,1.3,0.51,8
15.69,1.17,1.92,93.98,26.16,2365.7,11.67,18.5,27.63,1.28,831.95,0.7,1.76,0.74,0.35,0.19,0.47,7.86,1.12,1.04,10
32.3,1.01,2.49,61.19,85.03,713.61,68.44,4.08,31.44,1.51,228.36,0.0,0.25,0.29,0.31,0.0,0.0,10.1,1.25,1.09,4
19.64,1.0,0.0,122.35,11.99,8.03,82.07,1.68,13.75,1.72,33.46,0.23,0.69,0.0,0.31,0.0,0.0,0.65,1.0,0.97,2
16.25,1.05,0.25,8.01,155.11,1376.24,2.58,13.44,55.26,0.79,391.82,1.0,1.09,0.34,0.51,0.89,0.76,9.63,1.91,1.0,7
12.23,2.49,3.68,11.75,39.31,1311.24,3.23,25.49,42.35,1.16,563.24,0.3,0.63,0.55,0.52,1.02,1.68,7.63,1.23,1.03,10
57.82,2.41,7.0,25.44,22.69,1510.78,7.06,7.81,19.69,1.09,564.41,0.32,0.28,0.31,0.39,1.15,2.01,7.87,1.05,1.0,8
25.47,1.66,2.96,151.06,43.09,18.68,96.5,16.44,51.08,0.45,207.33,0.57,1.15,0.31,0.61,0.25,0.01,1.55,1.34,0.94,6
12.33,1.41,4.35,8.08,50.11,189.71,4.53,11.07,27.44,1.26,358.89,0.66,0.15,0.21,0.14,0.75,2.0,5.43,2.06,0.99,8
25.47,1.66,2.96,151.06,43.09,18.68,96.5,16.44,51.08,0.45,207.33,0.57,1.15,0.31,0.61,0.25,0.01,1.55,1.34,0.94,6
25.47,1.66,2.96,151.06,43.09,18.68,96.5,16.44,51.08,0.45,207.33,0.57,1.15,0.31,0.61,0.25,0.01,1.55,1.34,0.94,6
3.91,2.0,0.34,17.93,12.54,681.15,2.54,22.1,36.54,1.57,641.71,0.28,7.18,0.51,0.11,1.0,1.0,11.7,6.12,1.1,4
21.29,1.19,3.12,7.35,47.15,1190.1,2.79,14.43,17.85,1.26,546.04,0.36,0.81,0.69,0.33,0.06,1.61,20.02,2.18,1.1,8
18.07,2.98,0.0,20.04,55.91,291.48,13.17,6.24,12.81,1.63,63.67,0.79,0.0,0.07,0.2,0.0,0.0,6.14,1.0,0.83,2
30.7,1.15,0.06,219.22,55.91,1083.57,23.11,4.6,23.44,1.95,344.67,0.34,0.97,0.0,0.26,0.26,0.01,1.26,1.14,1.04,6
18.98,2.17,0.56,62.06,44.75,607.62,151.77,8.18,35.29,0.91,419.53,0.57,4.8,0.3,0.19,0.78,0.09,9.75,1.15,1.31,4
32.3,1.01,2.49,61.19,85.03,713.61,68.44,4.08,31.44,1.51,228.36,0.0,0.25,0.29,0.31,0.0,0.0,10.1,1.25,1.09,4
29.85,1.0,9.38,52.02,128.3,1112.67,15.13,40.73,74.35,0.67,462.14,0.91,2.1,0.0,0.5,0.0,0.0,9.45,2.0,1.06,14
9.24,1.98,3.69,32.04,7.0,746.89,4.06,15.58,50.42,1.23,275.21,0.46,0.82,0.07,0.3,0.87,1.45,6.55,1.23,0.76,9
12.22,1.54,13.27,29.26,154.14,362.73,5.86,39.95,26.66,0.48,798.88,0.99,1.09,0.05,0.31,0.2,0.92,9.88,1.87,0.96,8
25.47,1.66,2.96,151.06,43.09,18.68,96.5,16.44,51.08,0.45,207.33,0.57,1.15,0.31,0.61,0.25,0.01,1.55,1.34,0.94,6
5,2,0,12,17,6,1,12,3,0.583333333,88,1,0,0.555555556,0.4,1,2,16,1,0.8,0
8,2,0,14,17,0,8,7,6,0.571428571,69,1,1,0.65,0.3,1,1,7.375,2,1,0
9,2,0,4,16,0,3,1,9,0.5625,122,1,0,0.272727273,0.555555556,0,0,12.11111111,4,1.2222,0
14,1,0,10,42,73,0,10,10,0.461538462,192,1,0,0,0.306122449,0,0,12.57142857,2,1.0714,0
5,5,1,9,14,2,1,8,4,0.75,68,1,1,0.9,0.4,0,0,11.8,3,1,0
4,2,0,4,7,4,3,1,2,0.916666667,56,0.25,4,0.857142857,0.444444444,1,1,12,1,0.5,0
3,1,0,12,3,3,10,2,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
3,3,0,4,8,0,1,4,1,0,26,1,1,0.916666667,0.555555556,1,1,7.333333333,1,0.6667,0
2,1,0,5,11,0,1,4,2,0,39,1,1,0,0.666666667,0,0,18,1,0.5,0
5,3,0,7,16,0,1,7,2,0.25,56,1,0,0.846153846,0.5,1,1,10,1,0.8,0
4,2,0,5,7,4,4,1,2,0.888888889,45,0.333333333,3,0.857142857,0.444444444,1,1,9.5,1,0.5,0
6,1,0,4,10,0,1,3,6,0.6,46,1,0,0,0.333333333,0,0,6.166666667,1,0.8333,0
6,2,0,2,11,9,1,1,6,0.2,45,1,0,0.5,0.416666667,0,0,6.333333333,2,0.8333,0
15,3,0,5,22,71,1,5,13,0.785714286,113,1,0,0.638888889,0.35,2,6,6.333333333,2,0.9333,0
31,2,0,20,45,431,5,18,30,0.947619048,251,0.928571429,3,0.369565217,0.162962963,1,2,6.64516129,2,0.9677,0
3,5,0,2,6,3,1,1,3,1.5,17,1,0,1,0.777777778,0,0,4.333333333,0,0,0
5,1,0,1,16,4,0,1,5,0,62,1,0,0,0.6,0,0,11.2,2,1,0
41,1,0,6,54,516,5,1,41,0.875,507,0,0,0,0.297560976,0,0,10.95121951,1,0.9268,0
1,4,2,3,2,0,3,0,1,2,7,1,0,1,1,0,0,5,0,0,0
15,1,0,22,47,81,2,20,14,0.867346939,218,1,1,0,0.1875,0,0,13.06666667,2,0.9333,0
6,4,0,9,31,5,1,9,3,0.5,143,0.5,1,0.8,0.305555556,1,1,22.5,1,0.8333,0
16,2,0,9,20,114,4,7,12,0.8,94,1,1,0.72,0.260416667,1,3,4.8125,1,0.875,0
15,2,0,20,48,73,2,19,10,0.755102041,243,1,5,0.5,0.214285714,1,1,14.73333333,6,1.2667,0
9,3,0,5,18,16,1,5,7,0.125,75,1,1,0.793103448,0.311111111,1,2,7.222222222,1,0.6667,0
3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,0
4,2,0,7,8,6,2,6,4,2,27,0,0,0.923076923,0.4375,1,1,5.75,1,0.75,0
3,1,0,6,8,3,2,4,2,2,23,0,0,0,0.5,0,0,6.666666667,1,0.6667,0
5,2,0,4,9,8,1,3,4,0.25,34,1,0,0.571428571,0.4,1,2,5.6,2,0.8,0
14,3,0,8,23,35,3,7,13,0.153846154,105,1,0,0.657142857,0.339285714,2,7,6.428571429,2,0.9286,0
3,1,0,1,41,3,0,1,1,2,221,0,0,0,0.333333333,0,0,72.66666667,1,0.6667,0
7,2,17,22,11,1,17,5,5,0.333333333,33,1,1,0.684210526,0.357142857,1,1,3.571428571,1,0.8571,0
2,1,0,3,2,1,2,1,2,2,2,0,0,0,1,0,0,0,1,1,0
16,1,0,16,41,58,3,15,14,0.888888889,131,1,1,0,0.21875,0,0,6.8125,2,1,0
3,3,0,6,11,1,1,6,3,0.5,48,1,2,0.904761905,0.555555556,0,0,14,1,0.6667,0
15,2,0,13,33,85,3,13,14,0.839285714,141,1,0,0.548387097,0.177777778,1,1,8.133333333,3,1.1333,0
4,2,0,2,6,4,1,1,4,0.333333333,24,1,0,0.857142857,0.75,1,2,4.75,1,0.5,0
8,1,0,12,47,26,6,8,5,0.714285714,258,1,1,0,0.301587302,0,0,31.125,6,1.5,0
1,1,0,3,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
9,1,0,6,17,24,0,6,9,0.6875,78,1,1,0,0.407407407,0,0,7.444444444,1,0.8889,0
1,5,0,2,6,0,1,1,1,2,14,1,0,1,1,0,0,12,0,0,0
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
1,5,2,6,2,0,4,2,1,2,6,0,0,1,1,0,0,5,0,0,0
8,3,0,13,32,0,1,13,5,0.642857143,115,1,2,0.76,0.314285714,0,0,12.875,2,0.875,0
3,3,0,4,6,3,1,4,2,2,16,0,0,0.958333333,0.5,1,1,4.333333333,1,0.3333,0
15,1,1,13,35,59,3,12,5,0.821428571,189,1,2,0,0.222222222,0,0,11.2,4,1,0
8,2,0,8,31,28,1,7,1,2,396,0,0,0.588235294,0.347222222,1,1,48.5,7,3.125,0
18,1,0,21,36,153,5,17,17,2,154,0,0,0,0.166666667,0,0,7.555555556,3,1.0556,0
7,3,0,7,26,0,1,6,5,0.666666667,84,1,2,0.777777778,0.285714286,1,1,10.57142857,1,0.8571,0
2,4,0,3,4,1,2,1,2,2,12,1,0,1,0.833333333,0,0,4.5,0,0,0
35,2,0,24,61,523,4,24,33,0.92081448,343,1,2,0.34,0.144385027,1,1,8.428571429,2,0.9714,0
7,1,0,14,14,19,6,8,6,0.966666667,63,0.4,2,0,0.3,0,0,7.285714286,2,1.1429,0
1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0
6,2,0,2,11,9,1,1,6,0.2,45,1,0,0.5,0.416666667,0,0,6.333333333,2,0.8333,0
3,2,3,6,12,3,3,3,2,2,47,0,0,0.6,0.666666667,0,0,14.66666667,1,0.6667,0
21,1,0,1,31,208,0,1,20,0,215,1,0,0,0.40952381,0,0,9.142857143,5,1.1905,0
4,3,0,4,7,0,1,4,3,0.333333333,28,1,0,0.884615385,0.4375,1,1,5.75,1,0.75,0
2,4,0,5,6,0,5,0,2,0,20,1,0,0.944444444,0.75,0,0,8.5,1,0.5,0
15,3,0,14,46,93,1,14,8,0.821428571,217,1,1,0.657142857,0.261904762,2,3,13.2,2,0.8667,0
2,3,0,5,5,0,2,3,1,0,30,1,0,0.833333333,0.666666667,1,1,13.5,2,1,0
10,0,0,12,17,21,0,12,9,0.666666667,80,1,1,0,0.333333333,0,0,6.7,1,0.8,0
7,2,0,8,13,7,2,8,6,0.722222222,62,1,0,0.739130435,0.314285714,0,0,7.428571429,2,1,0
2,1,0,3,5,1,3,2,2,2,17,0,0,0,0.666666667,0,0,7.5,2,1,0
2,1,0,5,5,1,1,4,1,2,23,0,0,0,0.5,0,0,10.5,3,1.5,0
2,3,2,7,10,1,2,5,0,2,49,0,0,0.95,0.625,0,0,23.5,3,1.5,0
4,3,0,4,19,6,1,4,3,2,62,0,0,0.92,0.375,1,1,14.5,1,0.5,0
11,3,0,16,48,43,5,12,5,0.7,229,1,1,0.689655172,0.266666667,0,0,19.72727273,5,1.7273,0
7,1,0,1,12,9,1,0,7,0.333333333,47,1,0,0,0.476190476,0,0,5.428571429,1,0.7143,0
15,2,0,20,61,41,1,19,8,0.797619048,479,0.833333333,0,0.35,0.246031746,1,2,30.53333333,8,2.3333,0
3,1,0,6,3,3,5,2,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
26,1,1,10,47,0,5,5,24,0.08,236,1,1,0,0.258241758,0,0,8.038461538,2,1,0
2,1,0,6,9,0,1,5,2,0,32,1,1,0,0.666666667,0,0,14.5,1,0.5,0
13,2,0,14,55,56,1,13,7,0.666666667,327,0.666666667,0,0.388888889,0.30952381,1,3,23.92307692,7,1.8462,0
2,4,2,7,4,1,2,5,2,1,17,0,1,1,0.875,0,0,7,0,0,0
3,5,1,4,6,3,3,1,3,1.5,17,1,0,1,0.777777778,0,0,4.333333333,0,0,0
10,1,0,5,29,33,0,5,5,0.777777778,235,1,2,0,0.422222222,0,0,22.2,4,1.2,0
2,1,0,17,2,1,15,2,2,2,2,0,0,0,1,0,0,0,1,1,0
89,1,0,22,152,3486,4,20,83,0.960359408,1002,1,1,0,0.092696629,0,0,9.775280899,29,1.4831,0
3,1,0,3,7,0,1,2,3,0,21,1,0,0,0.666666667,0,0,5.666666667,1,0.6667,0
0,1,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0
5,1,0,4,11,10,1,3,4,2,56,0,0,0,0.44,0,0,10.2,1,0.8,0
5,3,0,13,20,8,1,12,2,0.5,66,1,1,0.9375,0.472222222,0,0,12,1,0.4,0
7,0,0,10,22,21,1,9,1,2,138,0,0,0,0.5,0,0,18.71428571,9,2.2857,0
3,5,0,2,6,3,1,1,3,2,16,0,0,1,0.777777778,0,0,4.333333333,0,0,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
4,3,0,6,13,4,1,5,3,0.666666667,27,1,1,0.939393939,1,0,0,5.5,1,0.5,0
13,3,0,9,60,38,1,9,8,0.611111111,260,1,2,0.71875,0.305555556,2,3,18.76923077,3,0.8462,0
17,2,0,4,57,104,1,4,8,0.90625,496,0.75,0,0.529411765,0.338235294,1,5,27.47058824,12,1.8235,0
4,1,3,3,11,0,3,0,4,0.333333333,31,1,0,0,0.625,0,0,6.5,1,0.75,0
3,1,0,3,8,0,1,2,3,0.5,29,0,0,0,0.666666667,0,0,8,1,0.6667,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
13,2,0,5,18,46,1,4,12,0.75,105,1,1,0.307692308,0.338461538,1,2,6.769230769,3,1,0
7,4,0,11,25,19,3,11,5,0.166666667,94,1,1,0.861111111,0.366666667,0,0,12.28571429,1,0.7143,0
2,5,0,2,5,1,0,2,1,2,15,0,0,0.965517241,0.625,1,1,6.5,1,0.5,0
4,1,1,1,9,0,1,0,4,0,27,1,0,0,1,0,0,5.5,1,0.75,0
7,2,0,3,17,0,3,1,7,0.611111111,66,1,0,0.333333333,0.392857143,0,0,8,2,1,0
25,2,0,16,74,206,6,15,18,0.800925926,448,1,1,0.361111111,0.19047619,1,1,16.56,4,1.32,0
9,1,0,3,20,12,2,1,7,0.625,100,1,0,0,0.541666667,0,0,9.777777778,4,1.2222,0
2,1,0,2,2,1,2,0,2,2,2,0,0,0,1,0,0,0,1,1,0
11,1,0,5,22,55,2,3,10,2,86,0,0,0,0.181818182,0,0,6.818181818,1,0.9091,0
2,2,0,3,6,1,0,3,2,2,14,0,0,0.833333333,0.666666667,0,0,6,1,0.5,0
12,1,2,14,47,48,2,12,3,0.886363636,306,1,1,0,0.218181818,0,0,23.83333333,4,1.6667,0
3,3,0,4,7,3,1,4,2,2,23,0,0,0.958333333,0.5,1,2,6.666666667,1,0.3333,0
9,0,0,19,59,16,2,17,6,0.541666667,382,0.666666667,0,0,0.347222222,0,0,41.11111111,6,1.7778,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
9,1,0,3,18,30,1,2,8,0.375,82,1,0,0,0.355555556,0,0,8,1,0.7778,0
9,1,0,6,21,36,0,6,8,2,51,0,0,0,0.142857143,0,0,4.666666667,1,0.8889,0
24,1,0,6,38,24,1,5,22,0.571428571,401,0.571428571,0,0,0.373913043,0,0,15.41666667,2,1.5,0
1,2,0,1,2,0,0,1,1,2,6,1,0,1,1,0,0,3,0,0,0
7,4,0,2,13,0,1,1,7,0.583333333,108,1,1,0.85,0.571428571,0,0,14.14285714,3,2,0
6,2,0,4,17,0,0,4,4,0,80,1,0,0.722222222,0.444444444,1,1,12.16666667,3,1.1667,0
7,3,0,8,13,19,2,7,5,0.5,59,1,0,0.821428571,0.464285714,1,1,7.285714286,2,0.8571,0
1,2,0,5,2,0,2,3,1,2,6,0,0,1,1,0,0,5,0,0,0
2,3,0,4,4,1,0,4,1,2,11,0,0,0.958333333,0.666666667,1,1,4.5,1,0.5,0
3,1,0,3,5,1,1,2,1,0.5,14,1,0,0.8,1,0,0,3.333333333,1,0.3333,0
15,3,4,10,30,79,4,6,11,0.816326531,146,1,1,0.647058824,0.205357143,1,1,8.266666667,1,0.8,0
52,3,0,17,109,1318,1,17,49,0.607843137,435,0.5,1,0.319444444,0.101495726,1,2,7.288461538,5,1.0192,0
15,1,0,1,18,95,1,0,12,0.285714286,106,1,0,0,0.377777778,0,0,5.933333333,1,0.9333,0
5,1,0,4,11,0,2,2,5,0,43,1,1,0,0.6,0,0,7.4,1,0.8,0
2,1,0,4,4,1,2,2,2,2,8,0,0,0,0.75,0,0,3,1,0.5,0
11,1,0,21,51,49,2,19,8,1.0625,355,0.125,0,0,0.2,0,0,30.54545455,5,1.4545,0
2,5,0,2,6,0,1,1,2,1,22,1,0,0.944444444,0.666666667,0,0,9,1,0.5,0
2,1,0,1,2,1,1,0,2,2,2,0,0,0,1,0,0,0,1,1,0
7,1,0,11,38,21,4,9,3,2,167,0,0,0,0.3,0,0,22.85714286,3,1.4286,0
24,1,0,3,34,0,0,3,22,0.52173913,199,0.666666667,0,0,0.373913043,0,0,7.166666667,1,0.8333,0
11,1,0,4,20,43,1,3,10,0.1,124,1,1,0,0.363636364,0,0,10.18181818,3,1.2727,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
14,1,0,6,18,61,2,5,14,0.830769231,81,1,5,0,0.297619048,0,0,4.428571429,1,0.9286,0
4,3,0,1,5,4,0,1,3,0.666666667,16,1,1,0.957446809,0.666666667,1,1,2.75,1,0.5,0
3,1,0,4,5,3,0,4,3,2,18,0,0,0,0.833333333,0,0,5,1,0.6667,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
