$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
29.25,1.07,0.05,11.66,63.54,1231.12,2.29,37.83,30.41,1.4,1704.61,0.73,4.28,0.09,0.52,0.36,0.76,4.35,8.3,1.23,1
5.34,1.33,0.15,10.99,76.67,1355.45,6.78,27.09,18.98,1.24,2985.71,0.29,8.77,0.25,0.32,0.1,0.22,32.66,3.47,0.77,1
11.2,1.58,0.01,5.16,172.12,170.02,2.5,17.88,19.4,1.81,2078.01,0.49,26.2,0.04,0.64,0.05,0.72,15.3,9.8,0.21,1
22.93,3.46,0.01,22.41,173.55,219.73,4.26,5.33,2.66,0.87,115.08,0.36,7.94,0.23,0.55,0.16,0.27,19.25,7.83,0.54,2
70.0,2.65,0.1,39.57,230.92,790.67,3.5,33.02,32.12,1.4,3552.88,0.19,15.17,0.1,0.21,0.46,1.3,56.32,12.42,1.29,1
44.08,1.04,0.08,10.25,106.08,1865.14,3.95,33.92,24.55,1.17,2218.73,0.88,33.97,0.02,0.23,0.04,0.19,30.33,10.12,1.0,1
22.93,3.46,0.01,22.41,173.55,219.73,4.26,5.33,2.66,0.87,115.08,0.36,7.94,0.23,0.55,0.16,0.27,19.25,7.83,0.54,2
66.13,1.08,0.0,41.98,110.22,1873.7,4.13,24.21,30.2,1.33,5695.47,0.41,19.44,0.09,0.11,0.0,0.02,62.2,6.92,1.02,1
66.13,1.08,0.0,41.98,110.22,1873.7,4.13,24.21,30.2,1.33,5695.47,0.41,19.44,0.09,0.11,0.0,0.02,62.2,6.92,1.02,1
16.42,1.0,0.1,2.73,114.4,330.47,0.23,18.76,15.55,1.33,474.67,0.15,18.13,0.0,0.59,0.0,0.0,12.6,6.35,1.0,1
44.08,1.04,0.08,10.25,106.08,1865.14,3.95,33.92,24.55,1.17,2218.73,0.88,33.97,0.02,0.23,0.04,0.19,30.33,10.12,1.0,1
34.99,2.93,0.19,8.52,54.07,1070.26,5.22,7.88,13.31,0.82,3958.71,0.61,31.21,0.24,0.36,0.87,3.12,50.66,8.76,1.33,1
34.69,1.09,0.21,42.26,42.64,1066.93,3.01,23.33,17.74,1.95,1825.3,0.83,10.47,0.1,0.44,0.09,0.07,4.3,1.07,1.17,1
1.17,3.27,0.14,3.59,87.0,156.71,1.94,20.69,8.68,1.83,2916.0,0.12,0.48,0.48,0.72,0.0,0.04,25.26,1.59,0.36,1
8.39,1.62,0.03,29.12,77.04,753.8,5.24,18.28,43.19,1.77,3296.66,0.12,4.6,0.08,0.68,0.01,0.1,30.17,1.35,1.17,1
66.13,1.08,0.0,41.98,110.22,1873.7,4.13,24.21,30.2,1.33,5695.47,0.41,19.44,0.09,0.11,0.0,0.02,62.2,6.92,1.02,1
10.16,4.11,0.77,30.82,130.81,80.84,3.29,7.05,16.31,1.95,1172.82,0.04,8.29,0.13,0.52,0.04,0.41,5.91,8.82,0.33,1
21.7,1.12,0.04,8.77,61.58,833.87,6.55,14.73,35.39,1.84,13.43,0.44,6.46,0.17,0.89,0.06,0.88,9.65,2.08,1.32,1
46.43,1.27,1.85,32.91,96.8,1554.12,7.61,26.6,24.89,1.32,1865.34,0.52,19.45,0.32,0.49,0.49,6.78,32.57,10.48,1.63,1
43.4,1.08,0.06,38.53,62.9,636.28,7.44,17.36,13.06,1.65,2007.4,0.23,4.37,0.18,0.74,0.02,1.61,8.45,3.94,1.3,1
2.92,1.06,0.39,13.13,134.88,1171.49,4.18,18.18,28.35,1.84,1121.14,0.09,14.95,0.16,0.73,0.01,0.07,15.64,11.79,1.7,1
35.18,3.01,0.11,16.1,147.03,1110.46,8.66,1.67,37.92,1.66,2159.45,0.42,28.33,0.39,0.91,0.13,0.31,24.66,7.16,1.38,1
46.43,1.27,1.85,32.91,96.8,1554.12,7.61,26.6,24.89,1.32,1865.34,0.52,19.45,0.32,0.49,0.49,6.78,32.57,10.48,1.63,1
27.18,1.7,2.07,31.55,89.7,1149.72,8.34,14.05,20.25,1.54,3466.61,0.63,18.97,0.24,0.33,0.93,2.22,30.43,9.35,1.39,1
1.17,3.27,0.14,3.59,87.0,156.71,1.94,20.69,8.68,1.83,2916.0,0.12,0.48,0.48,0.72,0.0,0.04,25.26,1.59,0.36,1
1.17,3.27,0.14,3.59,87.0,156.71,1.94,20.69,8.68,1.83,2916.0,0.12,0.48,0.48,0.72,0.0,0.04,25.26,1.59,0.36,1
66.13,1.08,0.0,41.98,110.22,1873.7,4.13,24.21,30.2,1.33,5695.47,0.41,19.44,0.09,0.11,0.0,0.02,62.2,6.92,1.02,1
8.39,1.62,0.03,29.12,77.04,753.8,5.24,18.28,43.19,1.77,3296.66,0.12,4.6,0.08,0.68,0.01,0.1,30.17,1.35,1.17,1
11.2,1.58,0.01,5.16,172.12,170.02,2.5,17.88,19.4,1.81,2078.01,0.49,26.2,0.04,0.64,0.05,0.72,15.3,9.8,0.21,1
13.63,3.03,1.17,1.55,7.15,566.52,1.2,1.49,26.61,0.73,1640.08,0.1,0.18,0.7,0.76,0.3,1.65,1.89,2.64,0.76,1
34.99,2.93,0.19,8.52,54.07,1070.26,5.22,7.88,13.31,0.82,3958.71,0.61,31.21,0.24,0.36,0.87,3.12,50.66,8.76,1.33,1
40.06,2.05,0.27,39.95,83.37,1288.24,9.26,16.46,13.0,1.53,1761.57,0.83,10.31,0.55,0.33,0.01,1.19,30.11,2.92,1.31,1
32.25,1.85,0.97,6.55,56.35,178.83,3.26,9.14,12.57,1.09,595.17,0.77,10.53,0.49,0.31,0.76,7.36,17.47,8.03,1.84,2
1.17,3.27,0.14,3.59,87.0,156.71,1.94,20.69,8.68,1.83,2916.0,0.12,0.48,0.48,0.72,0.0,0.04,25.26,1.59,0.36,1
14.13,3.26,0.24,8.1,69.54,550.76,2.45,16.55,6.44,1.48,2473.32,0.19,1.78,0.82,0.98,0.0,0.0,34.25,2.08,0.7,1
31.05,3.6,0.21,30.08,174.1,929.78,6.52,37.08,21.49,1.78,596.33,0.82,29.11,0.13,0.33,0.12,0.5,24.97,4.05,0.77,1
46.43,1.27,1.85,32.91,96.8,1554.12,7.61,26.6,24.89,1.32,1865.34,0.52,19.45,0.32,0.49,0.49,6.78,32.57,10.48,1.63,1
22.48,3.27,0.87,8.9,64.37,185.62,4.9,7.83,13.79,1.65,1613.94,0.6,4.93,0.52,0.52,0.71,1.95,13.73,2.68,2.22,1
39.39,1.24,0.12,13.74,207.33,501.23,1.53,22.0,39.42,1.61,1563.13,0.15,18.43,0.19,0.45,0.5,1.68,14.15,7.05,1.24,1
44.08,1.04,0.08,10.25,106.08,1865.14,3.95,33.92,24.55,1.17,2218.73,0.88,33.97,0.02,0.23,0.04,0.19,30.33,10.12,1.0,1
25.2,2.2,0.8,12.89,83.83,1720.61,4.9,11.64,25.79,1.54,1758.59,0.81,15.67,0.44,0.44,0.02,0.06,22.9,18.14,1.21,1
1.17,3.27,0.14,3.59,87.0,156.71,1.94,20.69,8.68,1.83,2916.0,0.12,0.48,0.48,0.72,0.0,0.04,25.26,1.59,0.36,1
32.43,1.09,0.14,36.76,40.27,334.28,8.09,24.37,30.76,1.81,1230.17,0.08,14.71,0.13,0.41,0.16,0.78,18.77,9.27,1.37,1
16.42,1.0,0.1,2.73,114.4,330.47,0.23,18.76,15.55,1.33,474.67,0.15,18.13,0.0,0.59,0.0,0.0,12.6,6.35,1.0,1
13.63,3.03,1.17,1.55,7.15,566.52,1.2,1.49,26.61,0.73,1640.08,0.1,0.18,0.7,0.76,0.3,1.65,1.89,2.64,0.76,1
69.66,1.54,0.03,23.65,165.0,446.15,1.38,2.58,26.44,1.01,4011.71,0.62,4.33,0.16,0.48,0.0,0.0,8.57,14.31,0.83,1
4,1,0,1,5,0,1,0,0,0,28,1,0,0,0.625,0,0,5.75,2,1,0
2,2,0,8,14,1,1,8,1,2,140,0,0,0.75,0.571428571,2,2,69,1,0.5,0
5,4,0,2,8,10,0,2,5,2,28,0,0,0.959183673,0.6,0,0,4.6,1,0.8,0
3,4,0,4,9,0,1,4,1,0.75,44,0.5,0,0.967741935,0.555555556,3,12,13,2,1,0
17,2,0,3,34,0,1,2,16,0.4625,403,1,0,0.515151515,0.183006536,1,15,22.41176471,8,2.2353,0
10,1,0,4,21,0,2,2,10,0,93,1,0,0,0.533333333,0,0,8.2,2,1.1,0
5,4,0,2,8,10,0,2,5,2,28,0,0,0.959183673,0.6,0,0,4.6,1,0.8,0
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,0
36,4,0,6,58,630,1,6,35,1,471,1,2,0.728682171,0.214285714,0,0,12.02777778,7,2,0
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.638888889,0,0,0,1,1,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
63,2,3,27,225,793,7,20,42,0.872080089,5680,0.896551724,6,0.678947368,0.152073733,2,11,88.6984127,6,1.6984,0
6,3,3,0,10,0,0,0,6,0,54,1,0,0.85,0.555555556,1,2,7.833333333,3,1,0
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
9,2,0,6,19,0,2,4,1,0.625,120,1,0,0.5,0.388888889,1,2,12,2,1,0
15,1,0,0,15,105,0,0,15,2,15,0,0,0,0.488888889,0,0,0,1,1,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
5,4,0,2,10,10,0,2,5,2,31,0,0,0.959183673,0.45,1,2,5.2,1,0.8,0
45,1,0,23,108,602,7,17,16,0.942775974,2550,0.071428571,15,0,0.153030303,0,0,54.42222222,2,1.0222,0
10,1,0,0,10,45,0,0,10,2,10,0,0,0,0.75,0,0,0,1,1,0
11,1,0,0,11,55,0,0,11,2,11,0,0,0,0.348484848,0,0,0,1,1,0
14,1,0,0,15,81,0,0,14,0.876923077,75,1,0,0,0.392857143,0,0,4,1,0.7143,0
3,1,0,1,5,0,1,0,3,1,224,1,0,0,0.833333333,0,0,72.66666667,8,4.6667,0
8,1,1,3,20,22,1,3,6,0.928571429,108,0.5,0,0,0.285714286,0,0,12.25,1,0.75,0
12,2,0,7,42,50,1,6,7,0.710227273,728,1,3,0.285714286,0.208333333,0,0,58.33333333,1,0.8333,0
8,1,0,6,17,4,3,3,8,0.653061224,184,1,2,0,0.303571429,0,0,21.125,2,1.5,0
30,2,0,11,64,0,1,10,22,0.522988506,2599,0.833333333,3,0.2,0.201149425,1,2,85.23333333,4,1.3,0
9,4,0,0,15,28,0,0,8,0.375,106,1,0,0.8,0.466666667,0,0,10.33333333,1,0.5556,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
4,3,0,5,17,0,1,5,1,0.666666667,85,0.5,0,0.946428571,0.5,2,7,19.75,1,0.75,0
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.75,0,0,0,1,1,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
29,1,0,8,37,0,6,2,28,0.813909774,1200,1,2,0,0.333333333,0,0,39.72413793,6,2.8621,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
27,4,0,2,33,351,0,2,27,2,151,0,0,0.783333333,0.388888889,0,0,4.592592593,1,0.963,0
5,1,0,4,9,0,3,1,5,0.166666667,233,1,1,0,0.533333333,0,0,45,4,1.4,0
18,2,0,7,54,141,1,6,9,0.891176471,1405,0.15,2,0.2,0.189814815,0,0,75.94444444,4,1.1667,0
4,4,0,3,8,6,0,3,4,1,32,1,1,0.969072165,0.583333333,0,0,6.75,2,1,0
11,1,0,38,16,25,38,0,11,0.05,191,0,0,0,0.409090909,1,1,16,7,1.1818,0
1,4,0,3,2,0,0,3,1,2,6,0,0,1,1,0,0,5,0,0,0
14,4,0,5,29,91,2,4,12,1,172,1,1,0.878504673,0.357142857,0,0,11.21428571,4,1.7857,0
7,4,0,2,11,21,0,2,7,2,43,0,0,0.94,0.571428571,0,0,5.142857143,1,0.8571,0
7,4,0,2,12,21,0,2,7,2,39,0,0,0.94,0.428571429,0,0,4.571428571,1,0.8571,0
38,4,0,3,49,703,0,3,38,2,229,0,0,0.717557252,0.294736842,1,3,5.026315789,3,1.0789,0
8,1,0,11,8,28,7,5,8,2,8,0,0,0,0.363636364,0,0,0,1,1,0
4,1,0,6,6,0,5,1,4,0,73,0,1,0,0.55,0,0,16.5,2,0.5,0
49,1,9,16,87,866,15,11,2,0.995138889,2172,0.366666667,20,0,0.1875,0,0,42.10204082,24,2.2857,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.5,0,0,0,1,1,0
8,2,0,2,32,10,1,2,7,1.040816327,223,0.214285714,0,0.588235294,0.46875,1,1,25.125,6,1.5,0
10,2,0,6,39,37,1,5,7,0.709876543,967,1,2,0.333333333,0.285714286,0,0,93.9,1,0.8,0
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,0
18,1,0,0,18,153,0,0,18,2,18,0,0,0,0.5,0,0,0,1,1,0
17,4,0,2,27,136,0,2,17,2,123,0,0,0.854545455,0.317647059,0,0,6.235294118,3,1.1765,0
12,1,0,0,24,0,0,0,12,0.303030303,178,0,0,0,0.4375,0,0,13.58333333,2,1.25,0
21,4,0,3,28,210,0,3,21,2,118,0,0,0.803921569,0.314285714,1,7,4.619047619,1,0.9524,0
14,1,0,0,14,91,0,0,14,2,14,0,0,0,0.206349206,0,0,0,1,1,0
11,1,1,1,18,15,1,0,11,0.5,102,1,0,0,0.431818182,0,0,8.090909091,1,0.9091,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,4,4.571428571,1,0.8571,0
14,1,0,2,14,91,1,1,14,2,14,0,0,0,0.5,0,0,0,1,1,0
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.75,0,0,0,1,1,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10,2,0,7,29,35,1,6,6,0.708333333,240,1,3,0.363636364,0.263888889,0,0,22.2,1,0.7,0
1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,0,0,0
5,3,0,4,22,0,1,4,1,0.75,118,0.5,0,0.921568627,0.466666667,2,8,22.2,7,2,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
11,2,0,8,42,33,1,7,7,0.82,327,0.7,2,0.307692308,0.232323232,0,0,27.81818182,6,1.2727,0
12,4,0,3,22,66,0,3,12,2,97,0,0,0.895238095,0.316666667,1,1,7.083333333,3,1.25,0
1,1,0,4,2,0,4,0,0,2,14,0,0,0,1,0,0,3,0,0,0
11,1,0,0,11,55,0,0,11,2,11,0,0,0,0.515151515,0,0,0,1,1,0
1,1,0,0,2,0,0,0,1,2,8,0,0,0,1,0,0,3,0,0,0
2,2,0,8,5,1,1,8,1,2,145,0,0,0.75,0.571428571,0,0,71.5,1,0.5,0
10,1,0,2,10,45,1,1,10,2,10,0,0,0,0.5,0,0,0,1,1,0
3,3,1,3,4,3,2,2,3,1.5,13,0,0,0.964285714,0.555555556,1,4,3,1,0.6667,0
20,1,0,2,20,190,1,1,20,2,20,0,0,0,0.375,0,0,0,1,1,0
30,1,0,0,88,177,0,0,24,0.882032668,887,0.736842105,9,0,0.126666667,0,0,27.93333333,4,1.2333,0
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,4,1,0,0,2,0.5,247,0,0,0.974358974,1,0,0,81,1,0.3333,0
39,2,0,10,72,277,1,9,2,1,804,1,0,0.571428571,0.184210526,1,12,19.46153846,12,1.5641,0
21,4,0,2,25,210,0,2,21,2,120,0,0,0.824561404,0.523809524,0,0,4.714285714,1,0.9524,0
13,4,0,3,16,78,0,3,13,2,72,0,0,0.872340426,0.538461538,1,4,4.538461538,1,0.9231,0
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111111,0.555555556,1,4,4.555555556,1,0.8889,0
1,1,0,16,1,0,16,0,1,2,1,0,0,0,1,0,0,0,1,1,0
13,4,0,2,16,78,1,2,13,2,72,0,0,0.886792453,0.538461538,0,0,4.538461538,1,0.9231,0
18,2,1,7,79,109,2,5,11,0.588235294,1196,0.5,0,0.823529412,0.18627451,1,8,65.33333333,37,7.1111,0
18,2,0,6,35,0,6,1,1,0.680672269,2128,0.142857143,1,0.734375,0.361111111,1,7,116.8333333,17,8,0
4,4,0,2,6,6,1,2,4,1.333333333,16,0,0,0.975308642,0.625,2,5,2.75,1,0.5,0
0,1,0,8,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22,1,0,0,22,231,0,0,22,2,22,0,0,0,0.75,0,0,0,1,1,0
38,1,2,28,77,569,9,19,13,0.900900901,2197,1,9,0,0.152631579,0,0,55.94736842,6,1.9737,0
4,4,0,5,18,0,1,5,1,0.666666667,117,0.5,0,0.955223881,0.5,4,9,27.75,7,2.25,0
3,1,0,7,3,3,7,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
10,1,0,22,10,45,20,2,10,1.111111111,51,0,0,0,0.3,0,0,0,1,1,0
15,1,0,0,16,105,0,0,15,2,34,0,0,0,0.285714286,0,0,1.266666667,1,0.9333,0
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.5,0,0,0,1,1,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
9,2,0,7,23,0,2,5,2,0.375,147,1,1,0.533333333,0.355555556,1,2,15.11111111,2,0.8889,0
20,1,0,0,20,190,0,0,20,2,20,0,0,0,0.75,0,0,0,1,1,0
4,1,0,36,4,6,36,0,4,2,4,0,0,0,0.75,0,0,0,1,1,0
10,2,0,7,29,33,1,6,7,0.825396825,181,0.857142857,2,0.333333333,0.244444444,0,0,16.4,4,1.1,0
1,1,0,0,2,0,0,0,1,2,9,0,0,0,1,0,0,3,0,0,0
5,4,0,3,8,10,0,3,5,2,28,0,0,0.953488372,0.6,1,4,4.6,1,0.8,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
5,1,0,2,10,4,1,1,0,0.875,185,0.5,1,0,0.333333333,0,0,35.6,3,1,0
45,2,0,13,63,862,3,10,16,0.896780303,962,0.875,6,0.463414634,0.119298246,1,5,19.84444444,5,1.5556,0
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.6875,0,0,0,1,1,0
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,0
5,4,0,3,8,10,0,3,5,2,28,0,0,0.953488372,0.6,1,4,4.6,1,0.8,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
11,4,0,3,14,55,0,3,11,2,61,0,0,0.891304348,0.545454545,1,6,4.545454545,1,0.9091,0
10,2,0,7,35,35,1,6,6,0.673611111,686,1,3,0.333333333,0.233333333,0,0,66,1,0.8,0
15,4,0,3,38,105,1,2,15,2,195,0,0,0.87037037,0.32,1,1,12,6,1.7333,0
18,2,0,7,58,141,1,6,10,0.847750865,1937,1,2,0.2,0.189814815,0,0,105.6666667,4,1.1667,0
20,1,0,10,38,62,5,5,13,0.708133971,601,0.636363636,4,0,0.233082707,0,0,28.5,11,2.65,0
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,0
23,4,0,3,32,253,0,3,23,2,149,0,0,0.810344828,0.295652174,1,3,5.47826087,3,1.1304,0
3,5,0,4,9,0,1,4,1,0.75,44,0.5,0,0.969230769,0.555555556,3,11,13,2,1,0
7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.25,0,0,0,1,1,0
3,3,0,0,4,1,0,0,2,0.5,923,0,0,0.974358974,1,0,0,306.3333333,1,0.3333,0
46,1,0,4,111,683,0,4,27,0.838888889,2103,1,2,0,0.137777778,0,0,44.54347826,19,4.0435,0
23,1,0,0,23,253,0,0,23,2,23,0,0,0,0.347826087,0,0,0,1,1,0
8,2,0,3,22,0,1,2,6,0.619047619,109,1,1,0.7,0.3,1,1,12.25,1,0.75,0
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111111,0.555555556,1,6,4.555555556,1,0.8889,0
2,1,0,0,17,1,0,0,2,2,103,0,0,0,0.5,0,0,50,10,5,0
8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.75,0,0,0,1,1,0
8,1,0,7,12,20,1,6,8,0.333333333,464,1,2,0,0.464285714,0,0,56.25,1,0.625,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
8,2,2,9,14,18,9,2,5,0.904761905,69,0.666666667,2,0.88,0.416666667,1,3,7.25,2,1.25,0
5,4,1,7,13,2,4,4,5,0.833333333,52,0.666666667,1,0.951807229,0.4,2,6,8.8,2,1.2,0
6,2,0,5,14,0,2,3,1,0.2,154,1,2,0.615384615,0.416666667,1,2,24.33333333,1,0.8333,0
2,2,0,9,18,0,2,9,1,0,239,1,0,0.75,0.571428571,2,2,118,1,0.5,0
2,3,0,11,3,0,11,0,2,1,13,0.5,0,0.944444444,0.75,0,0,4.5,1,0.5,0
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.354166667,0,0,0,1,1,0
7,1,0,7,13,5,1,6,7,0.366666667,1019,1,3,0,0.387755102,0,0,143.8571429,1,0.7143,0
50,1,1,15,105,711,2,13,3,0.850863422,3171,0.076923077,0,0,0.194285714,0,0,61.64,55,2.48,0
3,1,0,26,3,3,25,1,3,1.5,17,0,0,0,0.666666667,0,0,0,1,1,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
29,1,0,0,29,406,0,0,29,2,29,0,0,0,0.370689655,0,0,0,1,1,0
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.7,0,0,0,1,1,0
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
6,1,0,8,12,3,6,2,6,0.763636364,90,0,2,0,0.5,1,1,12.16666667,1,0.6667,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
3,3,0,0,4,1,0,0,2,0.5,2145,0,0,0.974358974,1,0,0,713.6666667,1,0.3333,0
3,3,0,4,8,0,1,4,1,0.75,40,0.5,0,0.960784314,0.555555556,2,7,11.66666667,1,0.6667,0
6,1,0,2,6,15,1,1,6,2,6,0,0,0,0.75,0,0,0,1,1,0
3,4,0,3,6,3,1,2,3,2,17,0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,0
5,1,0,3,14,0,2,1,4,1.185483871,236,0.064516129,0,0,0.5,0,0,40,9,2.2,0
5,4,0,2,8,10,0,2,5,2,28,0,0,0.959183673,0.6,0,0,4.6,1,0.8,0
24,1,6,10,39,234,7,9,0,1.023550725,268,0,1,0,0.195652174,0,0,9.166666667,2,0.9583,0
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.75,0,0,0,1,1,0
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,0
12,1,0,3,22,0,3,1,6,0.53030303,332,0,0,0,0.35,0,0,26.16666667,8,2.75,0
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.375,0,0,0,1,1,0
70,1,0,17,192,1069,1,16,22,0.922959573,7218,1,15,0,0.148033126,0,0,101.0285714,3,1.0429,0
20,1,0,1,29,58,1,0,14,0.547368421,547,0.2,3,0,0.31,0,0,26.1,10,3.95,0
23,4,0,3,26,253,0,3,23,2,127,0,0,0.788461538,0.52173913,1,6,4.52173913,1,0.9565,0
15,4,0,2,30,105,0,2,15,2,126,0,0,0.87037037,0.4,0,0,7.4,3,1.1333,0
26,1,0,0,26,325,0,0,26,2,26,0,0,0,0.487179487,0,0,0,1,1,0
34,2,0,14,74,0,1,14,21,0.672727273,2890,1,2,0.179487179,0.160839161,1,3,83.55882353,2,1.0588,0
9,4,0,2,13,36,0,2,9,2,52,0,0,0.921568627,0.555555556,1,1,4.777777778,1,0.8889,0
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111111,0.555555556,1,5,4.555555556,1,0.8889,0
9,1,0,9,22,18,7,2,3,1.028846154,366,0.153846154,1,0,0.317460317,0,0,38.22222222,17,4.6667,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
5,4,0,2,11,10,0,2,5,2,30,0,0,0.959183673,0.45,0,0,5,1,0.8,0
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,0
9,1,0,11,26,16,1,10,9,0.875,191,1,0,0,0.333333333,0,0,19.66666667,2,1,0
4,2,0,2,8,4,0,2,2,0.666666667,31,1,1,0.666666667,0.5,0,0,6.5,1,0.5,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,0
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.5,0,0,0,1,1,0
9,3,0,5,16,0,0,5,0,0.579545455,1583,1,0,0.826086957,0.366666667,1,3,173.6666667,1,0.8889,0
3,4,1,3,4,3,2,2,3,1.5,13,0,0,0.967741935,0.555555556,1,4,3,1,0.6667,0
5,4,0,3,8,10,0,3,5,2,28,0,0,0.953488372,0.6,1,4,4.6,1,0.8,0
5,4,0,2,10,10,0,2,5,2,52,0,0,0.959183673,0.6,0,0,9.4,3,1.6,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
1,4,1,0,2,0,0,0,1,2,11,0,0,1,1,0,0,7,0,0,0
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.7,0,0,0,1,1,0
36,1,0,0,69,246,0,0,35,0.804761905,436,1,6,0,0.125925926,0,0,10.94444444,2,1.1389,0
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.75,0,0,0,1,1,0
5,1,0,6,14,0,5,1,4,1.159090909,205,0.136363636,0,0,0.5,0,0,35.6,9,2.2,0
22,1,0,0,43,127,0,0,20,0.698412698,161,0,3,0,0.15034965,0,0,6.181818182,2,0.9545,0
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
17,4,0,2,23,136,0,2,17,2,96,0,0,0.854545455,0.397058824,0,0,4.647058824,1,0.9412,0
22,1,0,6,39,89,1,5,12,0.703296703,1528,0.692307692,4,0,0.232142857,0,0,67.86363636,24,4.6818,0
6,1,0,2,11,0,2,0,6,0.844444444,608,0,0,0,0.458333333,0,0,98.83333333,8,2.5,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
4,3,0,6,9,0,1,5,0,0.380952381,583,1,0,0.926829268,0.40625,1,3,143,1,0.75,0
5,1,1,4,21,0,3,2,4,0.25,264,1,1,0,0.44,0,0,50.6,22,6,0
34,3,0,59,83,541,55,9,29,0.96969697,1017,0.8,5,0.733333333,0.284848485,2,4,28.61764706,7,2.2059,0
9,1,6,10,12,0,6,4,5,0.65,183,1,3,0,0.466666667,0,0,18.22222222,2,0.8889,0
